# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1413393217.75562 0.102250 0.124382 0.153190 0.573617 -0.565937 0.407191 0.429970 0.0003720857 0.0000138294 -0.0001135515 0.0000071415 -0.0000041582 0.0000407489 0.0025759373 -0.0000234747 0.0000083647 0.0025464494 0.0000064669 0.0025614789
1413393217.80602 0.117285 0.139782 0.166512 0.574348 -0.566071 0.406691 0.429290 0.0003698665 0.0000129303 -0.0001136511 0.0000062385 -0.0000041590 0.0000404725 0.0025673943 -0.0000218705 0.0000045082 0.0025448365 0.0000068856 0.0025527273
1413393217.85607 0.131335 0.151861 0.177872 0.573721 -0.566902 0.407026 0.428715 0.0003692828 0.0000124066 -0.0001141512 0.0000060023 -0.0000040205 0.0000407531 0.0025686992 -0.0000237030 0.0000048085 0.0025460282 0.0000070136 0.0025499468
1413393217.90616 0.144777 0.163828 0.192430 0.573811 -0.566842 0.407485 0.428236 0.0003689930 0.0000119886 -0.0001141718 0.0000057733 -0.0000038850 0.0000406914 0.0025694387 -0.0000252073 0.0000053675 0.0025473424 0.0000070551 0.0025469779
1413393217.95609 0.159970 0.175621 0.208502 0.573243 -0.566605 0.408205 0.428626 0.0003690522 0.0000116150 -0.0001138021 0.0000056045 -0.0000037345 0.0000403871 0.0025708699 -0.0000267626 0.0000056052 0.0025489768 0.0000070313 0.0025441080
1413393218.00616 0.175529 0.187467 0.223940 0.572734 -0.567377 0.408752 0.427763 0.0003687955 0.0000105128 -0.0001139976 0.0000054216 -0.0000033840 0.0000404717 0.0025724525 -0.0000285672 0.0000057254 0.0025510156 0.0000068396 0.0025414361
1413393218.05627 0.191761 0.199230 0.236627 0.571248 -0.568577 0.411057 0.425944 0.0003689159 0.0000078861 -0.0001137436 0.0000052044 -0.0000025518 0.0000402523 0.0025740239 -0.0000303037 0.0000058711 0.0025532329 0.0000068747 0.0025396132
1413393218.10625 0.208676 0.210298 0.248441 0.569585 -0.570647 0.412928 0.423586 0.0003686064 0.0000047738 -0.0001140290 0.0000050279 -0.0000015892 0.0000404282 0.0025753982 -0.0000318035 0.0000058796 0.0025556517 0.0000073435 0.0025385288
1413393218.15640 0.225048 0.221761 0.258310 0.566978 -0.573404 0.416565 0.419783 0.0003683161 -0.0000001213 -0.0001141294 0.0000048991 -0.0000000674 0.0000404987 0.0025767929 -0.0000331562 0.0000060021 0.0025582147 0.0000081917 0.0025381699
1413393218.20657 0.241508 0.233350 0.265520 0.564253 -0.575883 0.421012 0.415603 0.0003680517 -0.0000055755 -0.0001139296 0.0000049248 0.0000016352 0.0000403934 0.0025786891 -0.0000345065 0.0000062434 0.0025610058 0.0000092555 0.0025382026
1413393218.25656 0.257997 0.245682 0.270245 0.561127 -0.579855 0.424506 0.410730 0.0003670256 -0.0000115380 -0.0001145637 0.0000051527 0.0000035356 0.0000408923 0.0025810423 -0.0000359732 0.0000065714 0.0025639022 0.0000101089 0.0025381931
1413393218.30656 0.274258 0.258008 0.272474 0.559168 -0.583229 0.426574 0.406459 0.0003656607 -0.0000160145 -0.0001155908 0.0000054343 0.0000050169 0.0000416724 0.0025835799 -0.0000377796 0.0000067690 0.0025669272 0.0000105947 0.0025378042
1413393218.35633 0.289656 0.271341 0.273009 0.559467 -0.583209 0.426390 0.406270 0.0003652663 -0.0000160084 -0.0001158755 0.0000053800 0.0000050453 0.0000418750 0.0025857280 -0.0000402402 0.0000065376 0.0025700496 0.0000106734 0.0025370025
1413393218.40598 0.302965 0.285116 0.270872 0.560638 -0.581461 0.423436 0.410233 0.0003657739 -0.0000121337 -0.0001153844 0.0000050306 0.0000037921 0.0000414745 0.0025876787 -0.0000431980 0.0000061508 0.0025730167 0.0000106678 0.0025362712
1413393218.45605 0.315452 0.300192 0.267562 0.562929 -0.579111 0.419734 0.414204 0.0003659707 -0.0000074806 -0.0001153109 0.0000047355 0.0000023170 0.0000413454 0.0025892863 -0.0000466182 0.0000054656 0.0025755540 0.0000105355 0.0025354107
1413393218.50601 0.326436 0.315695 0.263301 0.565321 -0.576076 0.416546 0.418374 0.0003663552 -0.0000025324 -0.0001147613 0.0000045509 0.0000007511 0.0000409069 0.0025909070 -0.0000503233 0.0000044930 0.0025778004 0.0000103532 0.0025340472
1413393218.55605 0.338197 0.332033 0.259700 0.567124 -0.573870 0.412826 0.422633 0.0003664551 0.0000021578 -0.0001144101 0.0000045138 -0.0000007259 0.0000406498 0.0025938062 -0.0000533044 0.0000043955 0.0025800793 0.0000106061 0.0025336624
1413393218.60608 0.349058 0.348225 0.256691 0.568573 -0.571311 0.411249 0.425679 0.0003668450 0.0000054658 -0.0001135226 0.0000045592 -0.0000017519 0.0000400300 0.0025972028 -0.0000564856 0.0000044200 0.0025831431 0.0000109692 0.0025333692
1413393218.65606 0.360720 0.363678 0.253553 0.569537 -0.569719 0.410262 0.427473 0.0003670407 0.0000074728 -0.0001129641 0.0000046134 -0.0000023617 0.0000396505 0.0026011164 -0.0000597550 0.0000044238 0.0025864051 0.0000114464 0.0025331345
1413393218.70602 0.372634 0.380039 0.251369 0.569268 -0.569988 0.410047 0.427679 0.0003669346 0.0000074503 -0.0001129682 0.0000045994 -0.0000023503 0.0000396524 0.0026050787 -0.0000631484 0.0000044000 0.0025900579 0.0000118994 0.0025328938
1413393218.75592 0.384714 0.395683 0.249064 0.570995 -0.569949 0.408483 0.426925 0.0003659032 0.0000083885 -0.0001142473 0.0000046300 -0.0000026763 0.0000405478 0.0026096536 -0.0000669369 0.0000044072 0.0025941712 0.0000123831 0.0025327664
1413393218.80584 0.397425 0.411971 0.246887 0.572753 -0.572649 0.406376 0.422948 0.0003633978 0.0000072720 -0.0001176961 0.0000045732 -0.0000024072 0.0000430213 0.0026141804 -0.0000708027 0.0000043835 0.0025983724 0.0000128397 0.0025326777
1413393218.85576 0.410200 0.427917 0.244615 0.573894 -0.578574 0.404111 0.415442 0.0003593193 0.0000035395 -0.0001231284 0.0000044538 -0.0000012503 0.0000471468 0.0026190869 -0.0000749911 0.0000044109 0.0026029704 0.0000132621 0.0025326505
1413393218.90573 0.423024 0.443507 0.242973 0.575823 -0.583663 0.401696 0.407930 0.0003549567 0.0000003984 -0.0001284399 0.0000044124 -0.0000001686 0.0000514865 0.0026240255 -0.0000791025 0.0000045260 0.0026077203 0.0000136107 0.0025325624
1413393218.95575 0.435067 0.458763 0.242246 0.577590 -0.587771 0.399253 0.401887 0.0003510685 -0.0000018187 -0.0001328235 0.0000044161 0.0000006733 0.0000553135 0.0026288334 -0.0000831077 0.0000046097 0.0026124732 0.0000139015 0.0025324922
1413393219.00585 0.446702 0.472688 0.242282 0.578179 -0.590925 0.397587 0.398046 0.0003484405 -0.0000034834 -0.0001355905 0.0000044365 0.0000013488 0.0000578558 0.0026333880 -0.0000868699 0.0000046245 0.0026169872 0.0000141404 0.0025324560
1413393219.05592 0.458625 0.484548 0.243348 0.578565 -0.592555 0.397524 0.395114 0.0003469835 -0.0000050873 -0.0001370554 0.0000044707 0.0000020128 0.0000592438 0.0026377482 -0.0000906243 0.0000045436 0.0026215489 0.0000143179 0.0025324281
1413393219.10599 0.470222 0.494781 0.245800 0.578593 -0.592178 0.397948 0.395213 0.0003471934 -0.0000051161 -0.0001368092 0.0000044609 0.0000020229 0.0000590038 0.0026412973 -0.0000943435 0.0000042772 0.0026260254 0.0000143250 0.0025322868
1413393219.15601 0.481217 0.503617 0.249360 0.577896 -0.591913 0.399118 0.395450 0.0003477891 -0.0000056773 -0.0001360904 0.0000044645 0.0000022363 0.0000583257 0.0026441640 -0.0000976221 0.0000041303 0.0026300214 0.0000141739 0.0025321430
1413393219.20606 0.490918 0.510939 0.253452 0.577824 -0.591353 0.400108 0.395391 0.0003482000 -0.0000059445 -0.0001356021 0.0000044574 0.0000023388 0.0000578604 0.0026465531 -0.0001007323 0.0000040899 0.0026335860 0.0000137164 0.0025317881
1413393219.25607 0.501164 0.517192 0.258615 0.577631 -0.590117 0.401508 0.396100 0.0003491278 -0.0000060348 -0.0001345567 0.0000044359 0.0000023599 0.0000568867 0.0026487768 -0.0001037731 0.0000037702 0.0026360065 0.0000132260 0.0025315400
1413393219.30608 0.511058 0.521422 0.264558 0.577443 -0.589295 0.402603 0.396487 0.0003498203 -0.0000061895 -0.0001337812 0.0000044258 0.0000024100 0.0000561715 0.0026506573 -0.0001068385 0.0000034766 0.0026395201 0.0000130256 0.0025314475
1413393219.35609 0.520859 0.525355 0.271182 0.577696 -0.588790 0.403262 0.396199 0.0003499550 -0.0000063994 -0.0001336142 0.0000044200 0.0000024950 0.0000560168 0.0026517085 -0.0001095155 0.0000032039 0.0026429734 0.0000128201 0.0025314123
1413393219.40612 0.530578 0.530130 0.278628 0.577246 -0.588584 0.404911 0.395478 0.0003502858 -0.0000075457 -0.0001331723 0.0000044498 0.0000029346 0.0000556219 0.0026526793 -0.0001121351 0.0000030245 0.0026462796 0.0000126513 0.0025314438
1413393219.45615 0.538593 0.534513 0.285336 0.577091 -0.587642 0.405784 0.396210 0.0003510099 -0.0000073733 -0.0001323270 0.0000044233 0.0000028543 0.0000548621 0.0026537482 -0.0001147664 0.0000030264 0.0026493071 0.0000124341 0.0025314789
1413393219.50626 0.547639 0.536757 0.289944 0.576915 -0.586707 0.406549 0.397067 0.0003517117 -0.0000071611 -0.0001315352 0.0000044017 0.0000027588 0.0000541548 0.0026549922 -0.0001170426 0.0000029546 0.0026522091 0.0000123898 0.0025315905
1413393219.55630 0.556596 0.538690 0.292538 0.576373 -0.585382 0.408067 0.398250 0.0003528762 -0.0000071218 -0.0001301918 0.0000043874 0.0000027144 0.0000529769 0.0026553928 -0.0001191064 0.0000029475 0.0026556471 0.0000124438 0.0025317652
1413393219.60629 0.564261 0.538554 0.293170 0.575835 -0.584119 0.409053 0.399869 0.0003540628 -0.0000066199 -0.0001288237 0.0000043574 0.0000024979 0.0000517979 0.0026559589 -0.0001210635 0.0000030186 0.0026594196 0.0000126157 0.0025319602
1413393219.65631 0.571306 0.537587 0.294036 0.574901 -0.582699 0.410977 0.401309 0.0003555307 -0.0000067042 -0.0001270564 0.0000043501 0.0000024908 0.0000503103 0.0026555110 -0.0001222723 0.0000030984 0.0026626601 0.0000127433 0.0025320367
1413393219.70628 0.578138 0.536183 0.297058 0.574049 -0.580617 0.412468 0.404008 0.0003573681 -0.0000058267 -0.0001248302 0.0000043072 0.0000021322 0.0000484800 0.0026546084 -0.0001232316 0.0000031788 0.0026655315 0.0000128103 0.0025320207
1413393219.75634 0.584032 0.534712 0.303846 0.573319 -0.578262 0.413874 0.406973 0.0003592836 -0.0000046351 -0.0001224274 0.0000042642 0.0000016758 0.0000465655 0.0026534233 -0.0001239596 0.0000033389 0.0026682564 0.0000128290 0.0025320080
1413393219.80636 0.589426 0.532436 0.314506 0.573297 -0.575257 0.414176 0.410937 0.0003611330 -0.0000021200 -0.0001200559 0.0000042127 0.0000007943 0.0000447338 0.0026528121 -0.0001248187 0.0000034766 0.0026707155 0.0000128530 0.0025321419
1413393219.85636 0.594286 0.529493 0.328185 0.573214 -0.574370 0.414167 0.412300 0.0003616841 -0.0000012621 -0.0001192906 0.0000042015 0.0000005061 0.0000441576 0.0026515138 -0.0001253753 0.0000035761 0.0026728620 0.0000127517 0.0025322288
1413393219.90636 0.598290 0.526441 0.344385 0.573323 -0.572881 0.414179 0.414203 0.0003624585 0.0000000829 -0.0001182062 0.0000041954 0.0000000604 0.0000433513 0.0026503306 -0.0001260066 0.0000036396 0.0026747397 0.0000125077 0.0025322511
1413393219.95638 0.601463 0.523746 0.361771 0.573679 -0.571200 0.413889 0.416315 0.0003631549 0.0000017650 -0.0001171638 0.0000042024 -0.0000004851 0.0000425894 0.0026482188 -0.0001261568 0.0000037361 0.0026760345 0.0000121286 0.0025322033
1413393220.00636 0.604616 0.520249 0.376964 0.573480 -0.570299 0.414192 0.417521 0.0003637144 0.0000023882 -0.0001163068 0.0000042091 -0.0000006787 0.0000419711 0.0026464976 -0.0001262745 0.0000038728 0.0026771425 0.0000118049 0.0025322142
1413393220.05631 0.607928 0.517319 0.390077 0.573148 -0.569323 0.414451 0.419051 0.0003643716 0.0000031495 -0.0001152882 0.0000042202 -0.0000009115 0.0000412447 0.0026445790 -0.0001262417 0.0000041033 0.0026783590 0.0000115870 0.0025323371
1413393220.10625 0.609870 0.515448 0.401811 0.572991 -0.568943 0.414547 0.419685 0.0003645715 0.0000034780 -0.0001148287 0.0000042236 -0.0000010073 0.0000409237 0.0026418214 -0.0001260881 0.0000046133 0.0026796228 0.0000113778 0.0025324942
1413393220.15625 0.613496 0.513582 0.412945 0.572982 -0.568481 0.414392 0.420476 0.0003647617 0.0000040287 -0.0001144847 0.0000042351 -0.0000011767 0.0000406853 0.0026407839 -0.0001260522 0.0000048690 0.0026804741 0.0000113267 0.0025327729
1413393220.20622 0.617662 0.512302 0.424755 0.573193 -0.567599 0.414186 0.421582 0.0003650760 0.0000049545 -0.0001139463 0.0000042583 -0.0000014606 0.0000403122 0.0026398452 -0.0001263374 0.0000051559 0.0026822977 0.0000113249 0.0025331177
1413393220.25622 0.622177 0.511290 0.436986 0.572695 -0.567617 0.414439 0.421985 0.0003653161 0.0000048770 -0.0001135597 0.0000042562 -0.0000014285 0.0000400443 0.0026392356 -0.0001268990 0.0000054393 0.0026844602 0.0000113441 0.0025334922
1413393220.30622 0.626681 0.510605 0.449774 0.573042 -0.566818 0.413864 0.423151 0.0003655064 0.0000060046 -0.0001131871 0.0000042898 -0.0000017742 0.0000397903 0.0026387398 -0.0001276436 0.0000057133 0.0026868540 0.0000113410 0.0025338360
1413393220.35623 0.631512 0.510499 0.462796 0.572875 -0.566634 0.414376 0.423123 0.0003656817 0.0000057997 -0.0001128940 0.0000042826 -0.0000017024 0.0000395874 0.0026384145 -0.0001284715 0.0000059912 0.0026893052 0.0000113203 0.0025341627
1413393220.40622 0.636800 0.510678 0.475928 0.572669 -0.566917 0.414178 0.423215 0.0003656156 0.0000057713 -0.0001129494 0.0000042810 -0.0000016932 0.0000396273 0.0026383905 -0.0001294643 0.0000062563 0.0026918735 0.0000113174 0.0025345327
1413393220.45622 0.642498 0.511305 0.489210 0.573146 -0.567248 0.413512 0.422778 0.0003651550 0.0000059393 -0.0001135655 0.0000042859 -0.0000017563 0.0000400573 0.0026385539 -0.0001307084 0.0000065055 0.0026948245 0.0000113051 0.0025348792
1413393220.50623 0.648323 0.512433 0.501968 0.573931 -0.568450 0.412486 0.421097 0.0003640587 0.0000055281 -0.0001151047 0.0000042727 -0.0000016543 0.0000411427 0.0026389029 -0.0001320911 0.0000067587 0.0026979212 0.0000112954 0.0025352433
1413393220.55627 0.654699 0.512801 0.512867 0.574269 -0.570018 0.411388 0.419587 0.0003630144 0.0000049452 -0.0001165274 0.0000042537 -0.0000014922 0.0000421653 0.0026393760 -0.0001335649 0.0000069719 0.0027009502 0.0000112801 0.0025355091
1413393220.60626 0.660769 0.514459 0.521590 0.574518 -0.570737 0.410752 0.418893 0.0003624110 0.0000047831 -0.0001173340 0.0000042497 -0.0000014518 0.0000427543 0.0026395104 -0.0001349532 0.0000071932 0.0027044300 0.0000112391 0.0025357607
1413393220.65625 0.666807 0.515760 0.527050 0.574418 -0.570215 0.411315 0.419189 0.0003627328 0.0000048106 -0.0001168691 0.0000042505 -0.0000014519 0.0000424145 0.0026399414 -0.0001365191 0.0000073124 0.0027076404 0.0000111307 0.0025358496
1413393220.70627 0.672737 0.517191 0.529506 0.573430 -0.570726 0.412092 0.419083 0.0003630129 0.0000039680 -0.0001164926 0.0000042300 -0.0000011717 0.0000421393 0.0026403562 -0.0001381991 0.0000072807 0.0027108020 0.0000109021 0.0025356566
1413393220.75626 0.679211 0.518923 0.529027 0.572301 -0.572302 0.413643 0.416943 0.0003627724 0.0000015171 -0.0001168577 0.0000041933 -0.0000003777 0.0000424020 0.0026405687 -0.0001399378 0.0000070183 0.0027138317 0.0000104716 0.0025350154
1413393220.80626 0.685773 0.521409 0.527846 0.571910 -0.574981 0.414926 0.412495 0.0003614531 -0.0000019052 -0.0001186203 0.0000041985 0.0000007491 0.0000437048 0.0026411203 -0.0001419677 0.0000067445 0.0027170963 0.0000100171 0.0025343183
1413393220.85623 0.691988 0.524268 0.528342 0.570212 -0.578193 0.416324 0.408931 0.0003604433 -0.0000055547 -0.0001198048 0.0000042747 0.0000019822 0.0000446079 0.0026416273 -0.0001438638 0.0000064653 0.0027200245 0.0000094431 0.0025333390
1413393220.90623 0.698134 0.527207 0.532047 0.569752 -0.579717 0.417277 0.406436 0.0003597353 -0.0000076546 -0.0001206024 0.0000043540 0.0000027104 0.0000452284 0.0026427336 -0.0001460129 0.0000062402 0.0027230889 0.0000091280 0.0025328362
1413393220.95626 0.703296 0.529591 0.538604 0.569790 -0.580728 0.417356 0.404856 0.0003590508 -0.0000086532 -0.0001214088 0.0000044010 0.0000030739 0.0000458586 0.0026438120 -0.0001478867 0.0000062291 0.0027262029 0.0000090068 0.0025327389
1413393221.00631 0.707602 0.532134 0.548545 0.568948 -0.581170 0.416643 0.406138 0.0003592780 -0.0000082147 -0.0001211313 0.0000043796 0.0000029147 0.0000456443 0.0026449689 -0.0001494013 0.0000062932 0.0027285314 0.0000089737 0.0025327934
1413393221.05632 0.711093 0.533786 0.560472 0.569258 -0.581429 0.415615 0.406385 0.0003589477 -0.0000076306 -0.0001215802 0.0000043535 0.0000027272 0.0000459913 0.0026459110 -0.0001507164 0.0000063789 0.0027308126 0.0000089752 0.0025329402
1413393221.10635 0.713058 0.534528 0.572622 0.569834 -0.581933 0.414490 0.406007 0.0003583055 -0.0000072747 -0.0001224077 0.0000043388 0.0000026264 0.0000466388 0.0026466095 -0.0001516405 0.0000065062 0.0027325176 0.0000089953 0.0025331967
1413393221.15639 0.714040 0.534764 0.584863 0.569645 -0.582526 0.413205 0.406731 0.0003580641 -0.0000066482 -0.0001227320 0.0000043136 0.0000024169 0.0000468942 0.0026469612 -0.0001520266 0.0000065906 0.0027331728 0.0000089574 0.0025334281
1413393221.20637 0.714382 0.534265 0.597635 0.570733 -0.582854 0.411001 0.406967 0.0003572540 -0.0000053261 -0.0001237980 0.0000042692 0.0000019782 0.0000477380 0.0026469755 -0.0001521285 0.0000066864 0.0027335540 0.0000089259 0.0025337120
1413393221.25638 0.713675 0.533264 0.610581 0.571347 -0.583400 0.409832 0.406503 0.0003565456 -0.0000049761 -0.0001246739 0.0000042597 0.0000018710 0.0000484445 0.0026465810 -0.0001518598 0.0000067418 0.0027333762 0.0000088536 0.0025339895
1413393221.30632 0.712259 0.531957 0.623860 0.572700 -0.583817 0.406600 0.407245 0.0003555145 -0.0000029629 -0.0001259802 0.0000042146 0.0000011721 0.0000495079 0.0026459114 -0.0001511894 0.0000067973 0.0027323750 0.0000087652 0.0025342842
1413393221.35638 0.710742 0.530441 0.637594 0.573617 -0.584511 0.404978 0.406574 0.0003545163 -0.0000024727 -0.0001271725 0.0000042081 0.0000010071 0.0000504996 0.0026449295 -0.0001503155 0.0000068221 0.0027311907 0.0000086474 0.0025345826
1413393221.40640 0.709215 0.528520 0.651903 0.575055 -0.584399 0.403018 0.406651 0.0003536825 -0.0000011336 -0.0001281580 0.0000041952 0.0000005252 0.0000513301 0.0026438604 -0.0001494289 0.0000068293 0.0027299961 0.0000085063 0.0025348873
1413393221.45640 0.707727 0.526557 0.666938 0.576105 -0.583823 0.400876 0.408108 0.0003533873 0.0000009179 -0.0001284859 0.0000041944 -0.0000002286 0.0000516117 0.0026426207 -0.0001483732 0.0000068601 0.0027287862 0.0000084075 0.0025352558
1413393221.50640 0.706293 0.524194 0.680064 0.577204 -0.583427 0.399441 0.408528 0.0003529160 0.0000021680 -0.0001290011 0.0000042061 -0.0000006925 0.0000520562 0.0026413949 -0.0001474105 0.0000069000 0.0027277817 0.0000083328 0.0025356590
1413393221.55639 0.704430 0.521068 0.690245 0.578963 -0.582343 0.396949 0.410013 0.0003524168 0.0000047427 -0.0001294907 0.0000042569 -0.0000016539 0.0000524883 0.0026400235 -0.0001462775 0.0000069936 0.0027268171 0.0000083087 0.0025360751
1413393221.60639 0.702846 0.517023 0.698624 0.579877 -0.581304 0.395595 0.411501 0.0003524376 0.0000065555 -0.0001293670 0.0000043154 -0.0000023253 0.0000523934 0.0026381776 -0.0001447325 0.0000070896 0.0027256962 0.0000083310 0.0025364818
1413393221.65633 0.701485 0.512303 0.706379 0.580446 -0.579976 0.395450 0.412709 0.0003528466 0.0000077037 -0.0001288086 0.0000043619 -0.0000027356 0.0000519229 0.0026360337 -0.0001431130 0.0000071602 0.0027249690 0.0000083480 0.0025368427
1413393221.70631 0.700074 0.506514 0.713792 0.579435 -0.577825 0.397348 0.415317 0.0003547919 0.0000083541 -0.0001264397 0.0000043906 -0.0000029020 0.0000499327 0.0026337266 -0.0001413689 0.0000071504 0.0027242625 0.0000083420 0.0025370709
1413393221.75629 0.698527 0.501336 0.720898 0.577525 -0.575968 0.400548 0.417477 0.0003570775 0.0000079037 -0.0001236354 0.0000043674 -0.0000026580 0.0000476469 0.0026310421 -0.0001393926 0.0000070663 0.0027234329 0.0000082555 0.0025370831
1413393221.80625 0.697795 0.495164 0.728368 0.576663 -0.573591 0.403418 0.419174 0.0003590339 0.0000078755 -0.0001211300 0.0000043657 -0.0000025766 0.0000456779 0.0026287454 -0.0001377361 0.0000069340 0.0027228418 0.0000081584 0.0025370611
1413393221.85628 0.697308 0.489078 0.736093 0.576264 -0.571895 0.404689 0.420812 0.0003602160 0.0000084380 -0.0001195280 0.0000043907 -0.0000027211 0.0000444566 0.0026261019 -0.0001358849 0.0000067922 0.0027224185 0.0000080529 0.0025370039
1413393221.90631 0.697398 0.483067 0.744127 0.575658 -0.571393 0.406192 0.420876 0.0003608775 0.0000077810 -0.0001186754 0.0000043601 -0.0000024770 0.0000438121 0.0026235610 -0.0001341459 0.0000066744 0.0027222437 0.0000079444 0.0025369434
1413393221.95633 0.697838 0.477206 0.751823 0.575112 -0.570406 0.408596 0.420633 0.0003617844 0.0000067853 -0.0001174984 0.0000043195 -0.0000021176 0.0000429339 0.0026211426 -0.0001325851 0.0000065922 0.0027224474 0.0000078421 0.0025369491
1413393222.00635 0.698225 0.471583 0.756680 0.575102 -0.570268 0.409031 0.420412 0.0003618554 0.0000065449 -0.0001173991 0.0000043103 -0.0000020371 0.0000428610 0.0026189017 -0.0001311106 0.0000065547 0.0027226244 0.0000077344 0.0025369554
1413393222.05637 0.698989 0.465803 0.758634 0.574819 -0.569882 0.410072 0.420309 0.0003622488 0.0000060783 -0.0001168733 0.0000042938 -0.0000018735 0.0000424747 0.0026166782 -0.0001296722 0.0000065087 0.0027228558 0.0000076344 0.0025368964
1413393222.10640 0.699719 0.460081 0.757308 0.574789 -0.569183 0.411752 0.419653 0.0003626637 0.0000053016 -0.0001163280 0.0000042691 -0.0000016104 0.0000420752 0.0026143111 -0.0001282896 0.0000064171 0.0027234493 0.0000075159 0.0025366755
1413393222.15647 0.700057 0.453947 0.752253 0.575165 -0.568623 0.411985 0.419667 0.0003627434 0.0000055166 -0.0001161954 0.0000042758 -0.0000016785 0.0000419807 0.0026118235 -0.0001267531 0.0000063170 0.0027237182 0.0000073617 0.0025363209
