# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638133.39510 -1.309416 0.132938 1.816895 0.569701 -0.532513 0.546722 0.304903 0.0014520097 0.0000023020 0.0000037456 0.0014528489 0.0000047416 0.0014578046 0.1141731758 0.0000775312 0.0106509585 0.1152405917 -0.0010081317 0.0045378566
1403638133.44510 -1.429206 0.141470 1.883551 0.568024 -0.539409 0.538710 0.310124 0.0015176888 0.0000022812 0.0000038576 0.0015182997 0.0000048392 0.0015239515 0.1293360974 0.0000915359 0.0125517918 0.1306451973 -0.0011554534 0.0048839407
1403638133.49510 -1.554763 0.151370 1.952826 0.562783 -0.547613 0.533534 0.314224 0.0015853580 0.0000022231 0.0000039151 0.0015856298 0.0000048955 0.0015920765 0.1461883010 0.0001091583 0.0147197868 0.1477788897 -0.0013337979 0.0052809627
1403638133.54510 -1.685907 0.162736 2.024206 0.555154 -0.557539 0.529896 0.316489 0.0016549889 0.0000021379 0.0000039113 0.0016547619 0.0000049140 0.0016621119 0.1648660515 0.0001312834 0.0171798849 0.1667818328 -0.0015490406 0.0057342359
1403638133.59299 -0.988530 0.672535 2.202875 0.618561 -0.535052 0.473163 0.327443 0.0006683437 -0.0002364543 0.0001374818 0.0004547522 0.0000166249 0.0005674940 0.1338768118 0.0225129036 0.0129709707 0.0697516925 0.0019751332 0.0052647372
1403638133.64595 -1.723614 0.945121 2.166036 0.603330 -0.546816 0.487316 0.315448 0.0003957827 -0.0000608176 -0.0001146628 0.0000491481 0.0000147637 0.0000720233 0.0092261136 0.0014130048 -0.0003719698 0.0104022925 0.0001660288 0.0038602153
1403638133.69606 -1.826688 0.947486 2.248713 0.602673 -0.554538 0.481867 0.311570 0.0003906870 -0.0000769695 -0.0001114980 0.0000547900 0.0000211083 0.0000687278 0.0100151587 0.0022060951 -0.0001623216 0.0123045093 0.0000217212 0.0040341707
1403638133.74590 -1.906000 0.977540 2.325952 0.601902 -0.560957 0.474519 0.312846 0.0003872257 -0.0000758782 -0.0001179459 0.0000545750 0.0000233712 0.0000716710 0.0104010601 0.0022867637 -0.0001672260 0.0132097970 0.0000254813 0.0041700489
1403638133.79565 -1.969589 1.030056 2.401463 0.600729 -0.565618 0.467061 0.317891 0.0003859116 -0.0000730074 -0.0001229027 0.0000537200 0.0000242398 0.0000735330 0.0107261139 0.0023739801 -0.0001775713 0.0140711014 0.0000259116 0.0043144696
1403638133.84567 -2.047888 1.105660 2.479506 0.600768 -0.568987 0.458740 0.323866 0.0003855859 -0.0000679409 -0.0001279430 0.0000519445 0.0000241059 0.0000759353 0.0110829950 0.0024602916 -0.0002018802 0.0148517751 0.0000381773 0.0044683249
1403638133.89576 -2.107330 1.180237 2.560568 0.600967 -0.572106 0.451924 0.327563 0.0003848269 -0.0000652163 -0.0001321697 0.0000509872 0.0000245166 0.0000777792 0.0114576314 0.0025754550 -0.0002184890 0.0156195998 0.0000585382 0.0046338228
1403638133.94581 -2.145288 1.240704 2.646594 0.600011 -0.574794 0.447308 0.330930 0.0003854634 -0.0000636386 -0.0001344991 0.0000505244 0.0000245286 0.0000786373 0.0118788389 0.0027002056 -0.0002252292 0.0163522706 0.0001016496 0.0048086800
1403638133.99531 -2.064077 1.231274 2.721059 0.598843 -0.578372 0.441219 0.334960 0.0003836550 -0.0000611102 -0.0001333597 0.0000474622 0.0000221116 0.0000759674 0.0120257724 0.0027514996 -0.0002090632 0.0163907166 0.0001488598 0.0049778272
1403638134.04517 -2.077756 1.220169 2.820301 0.601033 -0.578711 0.437787 0.334956 0.0003829800 -0.0000581218 -0.0001364641 0.0000463130 0.0000214781 0.0000784716 0.0124100528 0.0027486389 -0.0002818398 0.0166640804 0.0002413295 0.0051498813
1403638134.09505 -2.136720 1.224462 2.921235 0.606497 -0.577291 0.433710 0.332855 0.0003820285 -0.0000554203 -0.0001399470 0.0000462751 0.0000210025 0.0000820648 0.0131601104 0.0028270267 -0.0003229671 0.0177600341 0.0002663468 0.0053498469
1403638134.14498 -2.194973 1.224932 3.025268 0.612291 -0.575011 0.429825 0.331228 0.0003817966 -0.0000530548 -0.0001426747 0.0000463018 0.0000204254 0.0000850143 0.0140131927 0.0029785462 -0.0003449765 0.0190355818 0.0002757646 0.0055685738
1403638134.19543 -1.974788 0.523426 2.951250 0.625603 -0.567299 0.421468 0.330389 0.0003657598 -0.0000384056 -0.0001407378 0.0000227038 0.0000166094 0.0000797027 0.0122468057 0.0021908212 -0.0004911821 0.0103884390 0.0000282212 0.0055181823
1403638134.24539 -1.796350 0.367546 2.969136 0.621466 -0.568394 0.421421 0.336323 0.0003618628 -0.0000323113 -0.0001431463 0.0000174195 0.0000130616 0.0000789090 0.0105335608 0.0016108260 -0.0003599054 0.0080351230 0.0000204991 0.0054391839
1403638134.29498 -1.707567 0.287825 3.053527 0.618150 -0.569225 0.423428 0.338500 0.0003608389 -0.0000303196 -0.0001426037 0.0000155197 0.0000120187 0.0000765195 0.0100859098 0.0013188215 -0.0003809541 0.0069969797 -0.0000048115 0.0054986455
1403638134.34471 -1.644406 0.209015 3.130481 0.617941 -0.571562 0.422839 0.335669 0.0003570422 -0.0000308517 -0.0001450192 0.0000149024 0.0000126326 0.0000775675 0.0099356878 0.0012025116 -0.0003553930 0.0064905016 -0.0000196227 0.0055766951
1403638134.39460 -1.602080 0.140211 3.209691 0.619275 -0.574096 0.421772 0.330184 0.0003514598 -0.0000320045 -0.0001485671 0.0000145055 0.0000136833 0.0000799402 0.0096212995 0.0011314109 -0.0003320002 0.0060961968 -0.0000043184 0.0056651722
1403638134.44456 -1.553417 0.082401 3.286393 0.620432 -0.576621 0.419925 0.325939 0.0003467006 -0.0000331359 -0.0001518823 0.0000144354 0.0000148525 0.0000826159 0.0094732356 0.0010182252 -0.0003017450 0.0058604558 -0.0000010313 0.0057647794
1403638134.49451 -1.493593 0.031906 3.355209 0.619407 -0.578784 0.420091 0.323833 0.0003439950 -0.0000345676 -0.0001532446 0.0000144925 0.0000158969 0.0000832512 0.0092975134 0.0009092634 -0.0002617051 0.0056389630 -0.0000036711 0.0058486430
1403638134.54451 -1.443470 -0.003067 3.417368 0.617006 -0.581637 0.421592 0.321345 0.0003416382 -0.0000369927 -0.0001540142 0.0000148380 0.0000173844 0.0000835109 0.0091792602 0.0007877156 -0.0002162911 0.0054223444 -0.0000075387 0.0059224983
1403638134.59456 -1.376232 -0.023363 3.469924 0.614858 -0.583530 0.424526 0.318150 0.0003395899 -0.0000401514 -0.0001541412 0.0000153838 0.0000191391 0.0000831342 0.0090279139 0.0006816516 -0.0001700436 0.0051950157 -0.0000175017 0.0059641724
1403638134.64479 -1.302803 -0.031910 3.521622 0.615103 -0.585214 0.423480 0.315969 0.0003363509 -0.0000409010 -0.0001558306 0.0000154904 0.0000200167 0.0000846381 0.0088939521 0.0005840698 -0.0001400676 0.0050035107 -0.0000114139 0.0060473190
1403638134.69499 -1.224060 -0.036069 3.560711 0.617477 -0.585959 0.420537 0.313884 0.0003324900 -0.0000397779 -0.0001584206 0.0000151551 0.0000201450 0.0000872782 0.0087597854 0.0004907664 -0.0001256700 0.0048112175 -0.0000062739 0.0061244349
1403638134.74527 -1.150841 -0.038435 3.586660 0.621084 -0.586457 0.417143 0.310346 0.0003276686 -0.0000386166 -0.0001615774 0.0000148509 0.0000203551 0.0000909125 0.0086026374 0.0004015932 -0.0001256008 0.0046239361 0.0000048913 0.0061950592
1403638134.79538 -1.070114 -0.033060 3.581271 0.625713 -0.585976 0.412021 0.308795 0.0003227748 -0.0000356487 -0.0001650145 0.0000141000 0.0000196039 0.0000950905 0.0084080006 0.0003182266 -0.0001368263 0.0044630961 0.0000274039 0.0062201973
1403638134.84520 -1.020592 -0.030768 3.566243 0.629126 -0.584493 0.408499 0.309349 0.0003204487 -0.0000323618 -0.0001668906 0.0000132685 0.0000182355 0.0000972070 0.0083030560 0.0002834479 -0.0001837175 0.0043328644 0.0000531621 0.0062051443
1403638134.89477 -0.972778 -0.032334 3.553086 0.629763 -0.583138 0.407869 0.311435 0.0003207275 -0.0000305756 -0.0001668396 0.0000127231 0.0000172212 0.0000966043 0.0082302826 0.0002697454 -0.0002564634 0.0042585977 0.0000709385 0.0061378887
1403638134.94414 -0.658809 0.022553 3.407454 0.623715 -0.585074 0.409628 0.317604 0.0003226947 -0.0000304139 -0.0001648856 0.0000124056 0.0000167184 0.0000935244 0.0078706844 0.0002334700 -0.0002361702 0.0041599233 0.0001242198 0.0059766895
1403638134.99413 -0.649076 0.028898 3.385137 0.621914 -0.584328 0.412028 0.319402 0.0003255280 -0.0000309919 -0.0001627447 0.0000123266 0.0000165522 0.0000901499 0.0078523875 0.0002270836 -0.0004003012 0.0039076097 0.0001611068 0.0058973156
1403638135.04422 -0.603898 0.024232 3.349771 0.623883 -0.582770 0.410212 0.320739 0.0003251427 -0.0000287619 -0.0001634791 0.0000118257 0.0000153462 0.0000906151 0.0078868706 0.0002540026 -0.0004745392 0.0039101850 0.0001877999 0.0058655791
1403638135.09439 -0.604682 0.020316 3.300853 0.628388 -0.580311 0.407141 0.320318 0.0003227605 -0.0000260690 -0.0001653964 0.0000112029 0.0000140532 0.0000928824 0.0077562043 0.0002837986 -0.0006561907 0.0038954249 0.0002194213 0.0057982644
1403638135.14446 -0.588641 -0.004288 3.298430 0.633049 -0.577942 0.404228 0.319112 0.0003209303 -0.0000241011 -0.0001668277 0.0000109202 0.0000131689 0.0000946589 0.0077012558 0.0003033818 -0.0007502346 0.0039257594 0.0002145792 0.0058478474
1403638135.19448 -0.570691 -0.039296 3.301101 0.636455 -0.576445 0.401203 0.318861 0.0003189733 -0.0000218965 -0.0001683156 0.0000106428 0.0000122135 0.0000966557 0.0076385528 0.0003112844 -0.0008061380 0.0039587204 0.0001936611 0.0059142495
1403638135.24448 -0.553816 -0.073992 3.302768 0.639075 -0.576010 0.398091 0.318307 0.0003168029 -0.0000198917 -0.0001699224 0.0000104250 0.0000113193 0.0000989193 0.0076208415 0.0003173788 -0.0008496262 0.0039966311 0.0001723279 0.0059733062
1403638135.29437 -0.549145 -0.115851 3.324421 0.639935 -0.574918 0.397158 0.319714 0.0003173711 -0.0000184093 -0.0001698503 0.0000103192 0.0000105371 0.0000986599 0.0077271483 0.0003205861 -0.0008708844 0.0040392808 0.0001394628 0.0060702951
1403638135.34425 -0.551119 -0.158370 3.344125 0.638503 -0.574717 0.398078 0.321790 0.0003190270 -0.0000180917 -0.0001689431 0.0000103501 0.0000102891 0.0000971736 0.0078270438 0.0003280645 -0.0008967623 0.0040924219 0.0001000088 0.0061597063
1403638135.39395 -0.495232 -0.190081 3.316111 0.636362 -0.575115 0.397819 0.325616 0.0003196711 -0.0000170487 -0.0001683640 0.0000101398 0.0000096842 0.0000963240 0.0076260604 0.0003580557 -0.0009545195 0.0041252062 0.0000904414 0.0062025288
1403638135.44394 -0.482057 -0.236677 3.352495 0.637360 -0.575367 0.393035 0.329012 0.0003199321 -0.0000134976 -0.0001686604 0.0000099234 0.0000078606 0.0000966004 0.0077428329 0.0003580855 -0.0009623307 0.0041551673 0.0000495018 0.0063318553
1403638135.49394 -0.491794 -0.289932 3.415484 0.639711 -0.575664 0.387627 0.330341 0.0003181979 -0.0000101281 -0.0001702996 0.0000098810 0.0000061883 0.0000989670 0.0079580602 0.0003728273 -0.0009821686 0.0042175178 -0.0000098166 0.0065148185
1403638135.54394 -0.502057 -0.346961 3.480137 0.642225 -0.577463 0.381974 0.328907 0.0003143766 -0.0000083644 -0.0001730545 0.0000099981 0.0000054116 0.0001032722 0.0081825309 0.0003899677 -0.0009975750 0.0042982802 -0.0000803524 0.0067054961
1403638135.59394 -0.514278 -0.408280 3.547954 0.644639 -0.578212 0.375117 0.330754 0.0003115862 -0.0000044109 -0.0001751339 0.0000100497 0.0000033077 0.0001066225 0.0084158851 0.0004064289 -0.0010106441 0.0043866442 -0.0001585530 0.0069025893
1403638135.64394 -0.527695 -0.473468 3.617469 0.643088 -0.579527 0.372797 0.334080 0.0003122443 -0.0000027263 -0.0001750448 0.0000102299 0.0000024128 0.0001064062 0.0086588182 0.0004219283 -0.0010213224 0.0044828350 -0.0002446102 0.0071062425
1403638135.69394 -0.541600 -0.541110 3.686951 0.637341 -0.583392 0.373855 0.337168 0.0003147469 -0.0000041849 -0.0001737807 0.0000104848 0.0000033127 0.0001042807 0.0089120440 0.0004365028 -0.0010296979 0.0045870385 -0.0003386963 0.0073169081
1403638135.74394 -0.554155 -0.610750 3.755983 0.631057 -0.588111 0.376337 0.338027 0.0003168042 -0.0000076120 -0.0001726628 0.0000108479 0.0000052905 0.0001025030 0.0091761371 0.0004500347 -0.0010357649 0.0046988542 -0.0004410452 0.0075346482
1403638135.79394 -0.564961 -0.681872 3.824248 0.628237 -0.592213 0.376032 0.336456 0.0003159015 -0.0000099520 -0.0001733672 0.0000112238 0.0000067201 0.0001036831 0.0094516248 0.0004625967 -0.0010394762 0.0048186575 -0.0005520096 0.0077597320
1403638135.84394 -0.573795 -0.755496 3.893575 0.630449 -0.592535 0.371574 0.336703 0.0003137550 -0.0000075605 -0.0001750651 0.0000113307 0.0000055126 0.0001063869 0.0097392362 0.0004739148 -0.0010404475 0.0049471974 -0.0006722388 0.0079919450
1403638135.89394 -0.581264 -0.831383 3.964523 0.636254 -0.591382 0.362061 0.338172 0.0003092900 -0.0000013281 -0.0001780782 0.0000113849 0.0000020415 0.0001114721 0.0100396983 0.0004840040 -0.0010384409 0.0050856933 -0.0008023429 0.0082315847
1403638135.94394 -0.586872 -0.910477 4.038304 0.642060 -0.590596 0.352912 0.338243 0.0003040495 0.0000039480 -0.0001811311 0.0000116770 -0.0000010917 0.0001171052 0.0103539537 0.0004925433 -0.0010330512 0.0052348756 -0.0009429167 0.0084783573
1403638135.99396 -0.578804 -0.990824 4.107036 0.644383 -0.590477 0.346390 0.340766 0.0003013539 0.0000081749 -0.0001825757 0.0000120563 -0.0000036738 0.0001198782 0.0105607733 0.0004911891 -0.0010194516 0.0053945159 -0.0010901191 0.0087094193
1403638136.04396 -0.577498 -1.078344 4.186817 0.643046 -0.590042 0.343948 0.346471 0.0003033524 0.0000114790 -0.0001816387 0.0000125066 -0.0000055418 0.0001180604 0.0108578609 0.0004927091 -0.0010085693 0.0055594729 -0.0012495227 0.0089654667
1403638136.09396 -0.575526 -1.170450 4.269585 0.637470 -0.590803 0.346334 0.353039 0.0003087832 0.0000119117 -0.0001789951 0.0000127672 -0.0000054665 0.0001129957 0.0111651388 0.0004896769 -0.0010014382 0.0057449624 -0.0014229416 0.0092251493
1403638136.14397 -0.590081 -1.262803 4.341994 0.629749 -0.593725 0.351550 0.356820 0.0003141700 0.0000090417 -0.0001763505 0.0000127587 -0.0000035157 0.0001080419 0.0113900401 0.0004836450 -0.0010199703 0.0059414876 -0.0016000698 0.0094503815
1403638136.19402 -0.535579 -1.333488 4.394688 0.622374 -0.596273 0.356759 0.360322 0.0003189295 0.0000053379 -0.0001738675 0.0000127122 -0.0000012472 0.0001036036 0.0115993359 0.0004464486 -0.0010225065 0.0061501834 -0.0017739561 0.0096251993
1403638136.24404 -0.534071 -1.420687 4.448749 0.619047 -0.598474 0.357070 0.362092 0.0003204894 0.0000050570 -0.0001731854 0.0000128635 -0.0000010232 0.0001022847 0.0118358658 0.0004504554 -0.0010578262 0.0063287088 -0.0019531776 0.0098251335
1403638136.29408 -0.527928 -1.512271 4.506836 0.618393 -0.598804 0.353399 0.366241 0.0003209279 0.0000080443 -0.0001731071 0.0000131755 -0.0000026042 0.0001020358 0.0121200842 0.0004369461 -0.0010798462 0.0065600608 -0.0021519601 0.0100621719
1403638136.34416 -0.518894 -1.593759 4.537453 0.618775 -0.599311 0.347972 0.369945 0.0003195584 0.0000120279 -0.0001740214 0.0000135658 -0.0000048156 0.0001034004 0.0123756594 0.0004145458 -0.0011026977 0.0067961752 -0.0023469143 0.0102693352
1403638136.39422 -0.513897 -1.685208 4.577893 0.619811 -0.600166 0.343551 0.370954 0.0003178329 0.0000143221 -0.0001751911 0.0000139550 -0.0000061210 0.0001052448 0.0126597275 0.0004005490 -0.0011171082 0.0070446102 -0.0025564344 0.0105273805
1403638136.44427 -0.503246 -1.777802 4.615979 0.621348 -0.600811 0.338376 0.372095 0.0003154541 0.0000171455 -0.0001766383 0.0000144355 -0.0000077891 0.0001076556 0.0129545965 0.0003800364 -0.0011213438 0.0073159190 -0.0027774959 0.0107894328
1403638136.49428 -0.483020 -1.877852 4.659185 0.620973 -0.602944 0.335056 0.372274 0.0003138361 0.0000179377 -0.0001777700 0.0000147239 -0.0000082672 0.0001095081 0.0132552992 0.0003597550 -0.0011202429 0.0076043669 -0.0030113576 0.0110581793
1403638136.54427 -0.450525 -1.982143 4.701997 0.618142 -0.608278 0.333566 0.369638 0.0003118034 0.0000153883 -0.0001794175 0.0000146398 -0.0000067974 0.0001121522 0.0135709632 0.0003377488 -0.0011050032 0.0079098027 -0.0032552724 0.0113225494
1403638136.59427 -0.406806 -2.091370 4.746603 0.615007 -0.612278 0.335219 0.366758 0.0003114607 0.0000116798 -0.0001801503 0.0000145213 -0.0000045433 0.0001131349 0.0138969953 0.0003145671 -0.0010829907 0.0082313161 -0.0035093323 0.0115833029
1403638136.64428 -0.354456 -2.206102 4.793923 0.613202 -0.614027 0.339777 0.362638 0.0003120281 0.0000070688 -0.0001803510 0.0000144875 -0.0000017645 0.0001131196 0.0142363030 0.0002894098 -0.0010536411 0.0085722461 -0.0037747588 0.0118403616
1403638136.69431 -0.294883 -2.325047 4.843519 0.613055 -0.614349 0.344521 0.357833 0.0003122212 0.0000028253 -0.0001806467 0.0000146220 0.0000007619 0.0001133177 0.0145943326 0.0002601772 -0.0010108165 0.0089366755 -0.0040528918 0.0121005016
1403638136.74435 -0.231174 -2.448480 4.895092 0.614525 -0.613737 0.348828 0.352143 0.0003116127 -0.0000009723 -0.0001812960 0.0000148817 0.0000030148 0.0001142000 0.0149734075 0.0002263085 -0.0009514479 0.0093272602 -0.0043436458 0.0123635274
1403638136.79436 -0.166321 -2.577256 4.948444 0.615482 -0.612520 0.355995 0.345353 0.0003120210 -0.0000064438 -0.0001812552 0.0000153187 0.0000062299 0.0001138818 0.0153703001 0.0001876501 -0.0008851279 0.0097471519 -0.0046473711 0.0126204033
1403638136.84435 -0.102615 -2.711616 5.002055 0.613958 -0.611812 0.366382 0.338388 0.0003141107 -0.0000141198 -0.0001799498 0.0000161517 0.0000106294 0.0001115026 0.0158016331 0.0001481832 -0.0008124719 0.0102010026 -0.0049654545 0.0128712799
1403638136.89427 -0.044508 -2.829956 5.043969 0.609273 -0.611872 0.379385 0.332364 0.0003177818 -0.0000234442 -0.0001771277 0.0000175849 0.0000156683 0.0001069292 0.0162590815 0.0001262282 -0.0007369339 0.0106571058 -0.0052925578 0.0131075586
1403638136.94427 0.015692 -2.960270 5.073513 0.603778 -0.611250 0.392328 0.328488 0.0003224824 -0.0000320763 -0.0001731039 0.0000193865 0.0000198538 0.0001008973 0.0167114587 0.0000981987 -0.0006645669 0.0111532867 -0.0056259790 0.0133527938
1403638136.99429 0.083384 -3.099283 5.100889 0.600268 -0.610506 0.401233 0.325535 0.0003255431 -0.0000379833 -0.0001701795 0.0000209356 0.0000224892 0.0000967874 0.0172117325 0.0000637594 -0.0005863332 0.0116721394 -0.0059573875 0.0135921837
1403638137.04441 0.166383 -3.232269 5.112095 0.599928 -0.609489 0.406278 0.321788 0.0003260665 -0.0000415206 -0.0001692335 0.0000220387 0.0000241425 0.0000955765 0.0177333916 0.0000344826 -0.0004965853 0.0121679768 -0.0062729127 0.0138201473
1403638137.09452 0.241383 -3.371673 5.134083 0.603992 -0.607429 0.405217 0.319410 0.0003247259 -0.0000406329 -0.0001706245 0.0000220414 0.0000239052 0.0000974199 0.0182833624 -0.0000028872 -0.0004016512 0.0127286147 -0.0066119642 0.0140817641
1403638137.14456 0.309921 -3.509803 5.152761 0.610519 -0.604500 0.401041 0.317823 0.0003223113 -0.0000370912 -0.0001733217 0.0000213921 0.0000224315 0.0001010368 0.0188690605 -0.0000653630 -0.0002942626 0.0133438335 -0.0069665277 0.0143472163
1403638137.19456 0.368868 -3.670166 5.197158 0.618943 -0.601420 0.395454 0.314355 0.0003184258 -0.0000334089 -0.0001768379 0.0000209306 0.0000209597 0.0001061862 0.0195459901 -0.0001010230 -0.0002183046 0.0140518308 -0.0074100432 0.0147241196
1403638137.24456 0.426739 -3.834130 5.240589 0.628061 -0.598166 0.388551 0.311070 0.0003134421 -0.0000288880 -0.0001808694 0.0000203852 0.0000189753 0.0001125274 0.0203002347 -0.0001539583 -0.0001304050 0.0148246080 -0.0078786055 0.0150972995
1403638137.29456 0.483899 -4.002265 5.284064 0.635215 -0.595115 0.383680 0.308431 0.0003097470 -0.0000255899 -0.0001837178 0.0000201519 0.0000173962 0.0001172778 0.0210945618 -0.0002128491 -0.0000365315 0.0156475704 -0.0083676720 0.0154780772
1403638137.34456 0.540572 -4.174422 5.327245 0.640027 -0.593805 0.380510 0.304914 0.0003062708 -0.0000243965 -0.0001859897 0.0000203226 0.0000170059 0.0001214150 0.0219306102 -0.0002780213 0.0000634584 0.0165228297 -0.0088776738 0.0158665475
1403638137.39456 0.596485 -4.351269 5.370992 0.644789 -0.592269 0.375352 0.304262 0.0003032688 -0.0000211307 -0.0001881915 0.0000201616 0.0000152863 0.0001254190 0.0228121955 -0.0003505023 0.0001699905 0.0174534727 -0.0094093198 0.0162623245
1403638137.44456 0.652450 -4.532962 5.415299 0.650350 -0.591113 0.367874 0.303806 0.0002988531 -0.0000167706 -0.0001909878 0.0000199322 0.0000128802 0.0001309146 0.0237421169 -0.0004298979 0.0002832641 0.0184421788 -0.0099628962 0.0166650757
1403638137.49456 0.708738 -4.719922 5.460689 0.657147 -0.589114 0.358922 0.303771 0.0002936444 -0.0000112561 -0.0001939358 0.0000197240 0.0000095433 0.0001371912 0.0247241439 -0.0005164271 0.0004036183 0.0194922226 -0.0105388993 0.0170743795
1403638137.54456 0.765604 -4.912128 5.507153 0.664809 -0.586861 0.348708 0.303358 0.0002871832 -0.0000052984 -0.0001970065 0.0000197034 0.0000056610 0.0001445417 0.0257610204 -0.0006102590 0.0005312672 0.0206066294 -0.0111377805 0.0174901498
1403638137.59456 0.822496 -5.110084 5.555686 0.671729 -0.583820 0.338522 0.305511 0.0002820070 0.0000016416 -0.0001992013 0.0000199333 0.0000007693 0.0001503652 0.0268573189 -0.0007128688 0.0006666963 0.0217893192 -0.0117603765 0.0179120815
1403638137.64456 0.880954 -5.313296 5.606019 0.674285 -0.583011 0.333511 0.306932 0.0002797340 0.0000048340 -0.0002001928 0.0000203491 -0.0000015108 0.0001531079 0.0280146505 -0.0008224589 0.0008099586 0.0230436934 -0.0124068760 0.0183400735
1403638137.69456 0.939875 -5.521530 5.658195 0.673822 -0.583610 0.330681 0.309860 0.0002798229 0.0000069854 -0.0002003992 0.0000207741 -0.0000029341 0.0001534881 0.0292353475 -0.0009413128 0.0009613275 0.0243730168 -0.0130782140 0.0187746636
1403638137.74456 0.999878 -5.734804 5.711838 0.672042 -0.584864 0.329720 0.312375 0.0002809671 0.0000078472 -0.0002002984 0.0000211576 -0.0000033649 0.0001528632 0.0305225183 -0.0010689162 0.0011209146 0.0257805991 -0.0137745329 0.0192156378
1403638137.79456 1.061321 -5.952951 5.766102 0.671257 -0.587354 0.327674 0.311543 0.0002794161 0.0000075573 -0.0002010884 0.0000214938 -0.0000030387 0.0001549897 0.0318786131 -0.0012049842 0.0012887277 0.0272692942 -0.0144959091 0.0196630345
1403638137.84456 1.124233 -6.176430 5.821508 0.673521 -0.587755 0.322777 0.311012 0.0002760388 0.0000095012 -0.0002023216 0.0000219780 -0.0000045075 0.0001588036 0.0333086866 -0.0013499041 0.0014650849 0.0288434486 -0.0152427905 0.0201163817
1403638137.89456 1.189073 -6.405352 5.877642 0.678532 -0.587154 0.314838 0.309387 0.0002698237 0.0000127621 -0.0002041421 0.0000226320 -0.0000072329 0.0001652938 0.0348166616 -0.0015030707 0.0016500762 0.0305066969 -0.0160152104 0.0205753581
