# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1413393890.60616 0.115226 -0.133068 0.297911 0.560242 -0.560618 0.433198 0.429157 0.0003792277 -0.0000015730 -0.0000982322 0.0000083263 0.0000008182 0.0000322853 0.0025597107 -0.0000172325 -0.0000090594 0.0025825253 0.0000026376 0.0025879209
1413393890.65643 0.125970 -0.139837 0.296812 0.559901 -0.559242 0.433661 0.430926 0.0003791902 -0.0000005726 -0.0000969618 0.0000068577 0.0000005617 0.0000308347 0.0025575113 -0.0000153550 -0.0000068069 0.0025791125 0.0000012744 0.0025776712
1413393890.70673 0.137813 -0.146281 0.295189 0.562392 -0.560473 0.430246 0.429505 0.0003772624 0.0000002851 -0.0000998241 0.0000060644 0.0000002277 0.0000320777 0.0025569510 -0.0000136733 -0.0000061950 0.0025766208 0.0000007023 0.0025739418
1413393890.75686 0.149525 -0.149939 0.295816 0.565864 -0.562123 0.425826 0.427186 0.0003744551 0.0000018701 -0.0001040158 0.0000056837 -0.0000003206 0.0000344312 0.0025568636 -0.0000123442 -0.0000055331 0.0025765680 0.0000002873 0.0025724288
1413393890.80685 0.161335 -0.151626 0.298148 0.568971 -0.564487 0.421691 0.424032 0.0003714207 0.0000025524 -0.0001082696 0.0000054509 -0.0000006116 0.0000370305 0.0025563267 -0.0000110556 -0.0000048503 0.0025765405 -0.0000001414 0.0025713431
1413393890.85678 0.172820 -0.153121 0.302687 0.571818 -0.566321 0.417541 0.421858 0.0003685463 0.0000036431 -0.0001118359 0.0000052714 -0.0000010207 0.0000393267 0.0025546194 -0.0000091260 -0.0000038522 0.0025753674 -0.0000009510 0.0025699143
1413393890.90676 0.185069 -0.154714 0.307786 0.573554 -0.567864 0.415051 0.419879 0.0003664664 0.0000038747 -0.0001143852 0.0000051655 -0.0000011534 0.0000410380 0.0025539268 -0.0000077639 -0.0000034307 0.0025751935 -0.0000011745 0.0025684609
1413393890.95671 0.197569 -0.156379 0.313675 0.575248 -0.568516 0.412561 0.419134 0.0003648630 0.0000049468 -0.0001162298 0.0000050964 -0.0000015363 0.0000423006 0.0025532462 -0.0000062903 -0.0000030976 0.0025751158 -0.0000012477 0.0025662871
1413393891.00672 0.210117 -0.157943 0.320123 0.576429 -0.569165 0.410787 0.418373 0.0003636156 0.0000055747 -0.0001176577 0.0000050514 -0.0000017733 0.0000432986 0.0025529735 -0.0000049798 -0.0000028810 0.0025753002 -0.0000012162 0.0025642749
1413393891.05668 0.223241 -0.159638 0.327744 0.577743 -0.569060 0.409315 0.418144 0.0003627442 0.0000065880 -0.0001186136 0.0000050312 -0.0000021309 0.0000439657 0.0025527693 -0.0000037119 -0.0000027619 0.0025756232 -0.0000009758 0.0025619141
1413393891.10661 0.236541 -0.161771 0.336618 0.577432 -0.568884 0.409720 0.418416 0.0003629256 0.0000064920 -0.0001182697 0.0000049788 -0.0000020934 0.0000436632 0.0025526519 -0.0000024697 -0.0000026699 0.0025761129 -0.0000007138 0.0025593400
1413393891.15661 0.249985 -0.162885 0.344254 0.577465 -0.569404 0.410062 0.417328 0.0003625725 0.0000057694 -0.0001187157 0.0000049087 -0.0000018665 0.0000439487 0.0025526288 -0.0000012392 -0.0000024573 0.0025767868 -0.0000005483 0.0025566737
1413393891.20655 0.262283 -0.163176 0.349782 0.577222 -0.568984 0.410853 0.417458 0.0003628714 0.0000055402 -0.0001182127 0.0000048422 -0.0000017875 0.0000435359 0.0025522826 -0.0000000725 -0.0000021251 0.0025772581 -0.0000006863 0.0025533687
1413393891.25649 0.274737 -0.161116 0.351826 0.576229 -0.568412 0.412543 0.417943 0.0003637952 0.0000049700 -0.0001169589 0.0000047823 -0.0000015809 0.0000425839 0.0025521594 0.0000006991 -0.0000016981 0.0025783522 -0.0000009741 0.0025511694
1413393891.30675 0.287937 -0.160975 0.351605 0.572915 -0.564682 0.417511 0.422596 0.0003676389 0.0000049446 -0.0001114833 0.0000047316 -0.0000014855 0.0000387077 0.0025518321 0.0000010988 -0.0000011246 0.0025798018 -0.0000017606 0.0025492453
1413393891.35690 0.300754 -0.161029 0.350150 0.563747 -0.555155 0.430323 0.434529 0.0003767293 0.0000047663 -0.0000966505 0.0000046696 -0.0000012074 0.0000295512 0.0025511578 0.0000017374 -0.0000000973 0.0025811860 -0.0000032112 0.0025470579
1413393891.40686 0.313546 -0.159531 0.346566 0.550373 -0.542278 0.448436 0.449365 0.0003869213 0.0000033252 -0.0000754080 0.0000045981 -0.0000006260 0.0000193083 0.0025501218 0.0000023853 0.0000012919 0.0025819072 -0.0000047020 0.0025443869
1413393891.45673 0.328158 -0.153192 0.340225 0.536536 -0.528923 0.466839 0.463066 0.0003945429 0.0000013437 -0.0000530917 0.0000045526 -0.0000001534 0.0000116594 0.0025489940 0.0000027124 0.0000023835 0.0025830561 -0.0000057646 0.0025419995
1413393891.50663 0.341249 -0.140455 0.333046 0.525574 -0.518549 0.479979 0.473813 0.0003985222 0.0000002408 -0.0000356135 0.0000045386 0.0000000046 0.0000076540 0.0025475777 0.0000021895 0.0000029653 0.0025854340 -0.0000062539 0.0025403978
1413393891.55650 0.353910 -0.121897 0.325756 0.519110 -0.511991 0.488717 0.479110 0.0004000832 -0.0000010567 -0.0000249945 0.0000045297 0.0000000885 0.0000060169 0.0025454820 0.0000008816 0.0000034795 0.0025873826 -0.0000067679 0.0025390184
1413393891.60632 0.366769 -0.096792 0.319466 0.518060 -0.508187 0.489497 0.483479 0.0004005342 0.0000014765 -0.0000211109 0.0000045191 -0.0000000609 0.0000055681 0.0025439190 -0.0000023630 0.0000034540 0.0025902893 -0.0000068433 0.0025381254
1413393891.65620 0.380328 -0.066483 0.315499 0.517538 -0.507882 0.490536 0.483306 0.0004005838 0.0000008439 -0.0000204983 0.0000044891 -0.0000000301 0.0000055047 0.0025425293 -0.0000066756 0.0000033719 0.0025933995 -0.0000068889 0.0025369604
1413393891.70613 0.393265 -0.028609 0.315147 0.518009 -0.507448 0.490169 0.483631 0.0004005691 0.0000014897 -0.0000206794 0.0000044439 -0.0000000686 0.0000055274 0.0025419438 -0.0000123115 0.0000031626 0.0025972055 -0.0000066758 0.0025356685
1413393891.75606 0.406248 0.015026 0.317067 0.518821 -0.507583 0.489800 0.482990 0.0004004734 0.0000015954 -0.0000216208 0.0000043793 -0.0000000815 0.0000056319 0.0025425138 -0.0000192966 0.0000029479 0.0026009691 -0.0000062974 0.0025341724
1413393891.80593 0.419524 0.065616 0.321115 0.520053 -0.508306 0.488218 0.482507 0.0004002617 0.0000021560 -0.0000234050 0.0000043063 -0.0000001244 0.0000058388 0.0025447976 -0.0000276912 0.0000027203 0.0026047227 -0.0000057644 0.0025325487
1413393891.85587 0.432151 0.122265 0.325107 0.523121 -0.510802 0.484706 0.480089 0.0003996701 0.0000027573 -0.0000277739 0.0000042349 -0.0000001914 0.0000064097 0.0025497136 -0.0000378291 0.0000025156 0.0026087406 -0.0000051375 0.0025309757
1413393891.90578 0.445749 0.184713 0.329011 0.529286 -0.516655 0.477512 0.474242 0.0003980148 0.0000032741 -0.0000375310 0.0000041901 -0.0000003088 0.0000080388 0.0025580575 -0.0000494271 0.0000023028 0.0026126643 -0.0000044251 0.0025296225
1413393891.95571 0.459773 0.252299 0.332583 0.538398 -0.525757 0.466798 0.464551 0.0003945120 0.0000034850 -0.0000524040 0.0000041559 -0.0000004695 0.0000114941 0.0025703355 -0.0000624220 0.0000021860 0.0026169814 -0.0000040192 0.0025290321
1413393892.00570 0.473677 0.324484 0.337446 0.549393 -0.537030 0.453324 0.451955 0.0003884722 0.0000036224 -0.0000707413 0.0000041197 -0.0000006754 0.0000174669 0.0025869257 -0.0000766838 0.0000019916 0.0026215275 -0.0000037544 0.0025287480
1413393892.05572 0.488689 0.399060 0.343096 0.559612 -0.547172 0.440073 0.440196 0.0003812972 0.0000041123 -0.0000872139 0.0000041004 -0.0000009620 0.0000246083 0.0026094581 -0.0000928714 0.0000020076 0.0026268366 -0.0000038331 0.0025287915
1413393892.10583 0.498957 0.478694 0.352418 0.567262 -0.555195 0.429547 0.430652 0.0003744534 0.0000045323 -0.0000999620 0.0000040710 -0.0000012420 0.0000314079 0.0026364511 -0.0001099524 0.0000022027 0.0026326473 -0.0000041432 0.0025287621
1413393892.15584 0.513189 0.556021 0.360897 0.573187 -0.561085 0.420523 0.424029 0.0003688348 0.0000052535 -0.0001089838 0.0000040581 -0.0000015887 0.0000369865 0.0026705140 -0.0001280467 0.0000021559 0.0026370115 -0.0000043542 0.0025288332
1413393892.20581 0.527062 0.633489 0.369314 0.577138 -0.565107 0.414320 0.419410 0.0003646144 0.0000058729 -0.0001151185 0.0000040563 -0.0000018933 0.0000411786 0.0027082281 -0.0001473111 0.0000020204 0.0026435649 -0.0000045441 0.0025290298
1413393892.25577 0.541028 0.710356 0.376788 0.579715 -0.567340 0.409450 0.417621 0.0003618763 0.0000072756 -0.0001188040 0.0000040951 -0.0000024348 0.0000438673 0.0027507208 -0.0001672593 0.0000018340 0.0026502490 -0.0000047533 0.0025293131
1413393892.30573 0.555493 0.785795 0.382417 0.580275 -0.569364 0.407260 0.416226 0.0003604012 0.0000071162 -0.0001207728 0.0000040806 -0.0000024321 0.0000453521 0.0027970344 -0.0001877119 0.0000015998 0.0026572868 -0.0000049586 0.0025296567
1413393892.35572 0.570907 0.859312 0.386032 0.581562 -0.571465 0.404111 0.414617 0.0003583531 0.0000075084 -0.0001233802 0.0000040946 -0.0000026369 0.0000473852 0.0028466904 -0.0002086172 0.0000012626 0.0026647526 -0.0000051348 0.0025300849
1413393892.40568 0.585523 0.932130 0.386372 0.582572 -0.573665 0.401417 0.412774 0.0003564461 0.0000075034 -0.0001257686 0.0000040947 -0.0000027025 0.0000493063 0.0028998836 -0.0002305586 0.0000010303 0.0026732342 -0.0000054588 0.0025306464
1413393892.45564 0.600206 1.004261 0.383028 0.583316 -0.575389 0.399030 0.411637 0.0003548959 0.0000077197 -0.0001276485 0.0000041057 -0.0000028362 0.0000508621 0.0029565349 -0.0002527802 0.0000007881 0.0026816581 -0.0000057599 0.0025312214
1413393892.50562 0.615268 1.075059 0.377316 0.583871 -0.576084 0.397037 0.411805 0.0003540277 0.0000086114 -0.0001286266 0.0000041492 -0.0000031967 0.0000516919 0.0030163309 -0.0002754900 0.0000005117 0.0026903079 -0.0000060117 0.0025318667
1413393892.55564 0.629506 1.145643 0.368285 0.584071 -0.578015 0.395508 0.410284 0.0003526195 0.0000081026 -0.0001302735 0.0000041269 -0.0000030646 0.0000531029 0.0030783909 -0.0002986830 0.0000001046 0.0026994157 -0.0000061206 0.0025324255
1413393892.60563 0.645239 1.213058 0.357278 0.585560 -0.580133 0.392427 0.408124 0.0003503387 0.0000082579 -0.0001328581 0.0000041424 -0.0000032077 0.0000553885 0.0031454263 -0.0003227149 -0.0000001099 0.0027088442 -0.0000065600 0.0025333077
1413393892.65563 0.660161 1.279896 0.344136 0.588272 -0.583246 0.387653 0.404333 0.0003462923 0.0000085772 -0.0001372051 0.0000041637 -0.0000034810 0.0000594240 0.0032118688 -0.0003471414 -0.0000003433 0.0027190132 -0.0000067295 0.0025339224
1413393892.70563 0.676121 1.344903 0.330160 0.592319 -0.587610 0.380296 0.399059 0.0003402151 0.0000092843 -0.0001432267 0.0000042047 -0.0000040037 0.0000654458 0.0032804295 -0.0003712640 -0.0000008660 0.0027286716 -0.0000067533 0.0025345257
1413393892.75563 0.702210 1.401917 0.318135 0.596887 -0.593515 0.371530 0.391704 0.0003321419 0.0000093120 -0.0001503997 0.0000042055 -0.0000043218 0.0000733709 0.0033468478 -0.0003946278 -0.0000015460 0.0027382458 -0.0000065569 0.0025350060
1413393892.80561 0.722426 1.458752 0.306628 0.602841 -0.598625 0.361684 0.383946 0.0003230494 0.0000104230 -0.0001576757 0.0000042707 -0.0000052115 0.0000823738 0.0034089632 -0.0004241605 -0.0000017905 0.0027553078 -0.0000067671 0.0025357090
1413393892.85560 0.747508 1.509274 0.296747 0.607000 -0.603676 0.353136 0.377389 0.0003149757 0.0000108867 -0.0001634303 0.0000042782 -0.0000057912 0.0000903472 0.0034709622 -0.0004502103 -0.0000019474 0.0027678725 -0.0000069443 0.0025359291
1413393892.90557 0.776927 1.541934 0.294725 0.611036 -0.609071 0.344572 0.370051 0.0003066845 0.0000108891 -0.0001687043 0.0000041885 -0.0000061505 0.0000984955 0.0035249407 -0.0004776176 -0.0000016583 0.0027806465 -0.0000056969 0.0025346533
1413393892.95557 0.796488 1.578704 0.289959 0.615319 -0.612481 0.337913 0.363407 0.0002988848 0.0000111918 -0.0001732343 0.0000041560 -0.0000066676 0.0001062505 0.0035580458 -0.0005047178 -0.0000013945 0.0027991522 -0.0000050005 0.0025345989
1413393893.00559 0.813730 1.611606 0.287474 0.619028 -0.614799 0.332001 0.358611 0.0002927943 0.0000119531 -0.0001764003 0.0000041211 -0.0000074069 0.0001122421 0.0035964817 -0.0005274992 -0.0000008754 0.0028092017 -0.0000033310 0.0025338354
1413393893.05560 0.833533 1.638492 0.285273 0.621232 -0.615692 0.329405 0.355650 0.0002894247 0.0000120419 -0.0001780659 0.0000040735 -0.0000076252 0.0001155930 0.0036306677 -0.0005477890 -0.0000004780 0.0028204717 -0.0000026470 0.0025338475
1413393893.10563 0.852731 1.657154 0.284213 0.622206 -0.615937 0.328720 0.354152 0.0002881502 0.0000118728 -0.0001786824 0.0000039936 -0.0000075850 0.0001168710 0.0036563835 -0.0005684520 -0.0000000081 0.0028325977 -0.0000017884 0.0025337504
1413393893.15565 0.873148 1.670051 0.285188 0.621282 -0.614669 0.331482 0.355402 0.0002904544 0.0000113558 -0.0001775865 0.0000038984 -0.0000071630 0.0001146046 0.0036715708 -0.0005858550 0.0000003869 0.0028452865 -0.0000012014 0.0025338742
1413393893.20566 0.895420 1.676363 0.288732 0.620251 -0.611482 0.335120 0.359268 0.0002946847 0.0000120306 -0.0001753684 0.0000038778 -0.0000073834 0.0001103044 0.0036780322 -0.0006039090 0.0000007190 0.0028568487 -0.0000004730 0.0025338043
1413393893.25566 0.917887 1.678314 0.292214 0.618120 -0.609268 0.339317 0.362745 0.0002989433 0.0000118607 -0.0001730661 0.0000038207 -0.0000070876 0.0001060534 0.0036774399 -0.0006197145 0.0000009628 0.0028723884 -0.0000001180 0.0025340537
1413393893.30567 0.942119 1.675974 0.296532 0.614412 -0.608761 0.345009 0.364522 0.0003031717 0.0000095118 -0.0001707786 0.0000036142 -0.0000055592 0.0001019857 0.0036714820 -0.0006342036 0.0000011721 0.0028885649 0.0000001674 0.0025343109
1413393893.35569 0.968296 1.666751 0.303262 0.610479 -0.610405 0.350192 0.363436 0.0003055905 0.0000055178 -0.0001694847 0.0000033526 -0.0000032276 0.0000997403 0.0036588251 -0.0006502470 0.0000012117 0.0029039324 0.0000005279 0.0025342350
1413393893.40568 0.992937 1.653134 0.309947 0.605825 -0.611736 0.356255 0.363094 0.0003087611 0.0000013119 -0.0001675911 0.0000032359 -0.0000008491 0.0000966532 0.0036391132 -0.0006617604 0.0000012657 0.0029240847 0.0000006160 0.0025344500
1413393893.45568 1.017018 1.634690 0.316737 0.601963 -0.613301 0.361405 0.361785 0.0003108265 -0.0000028147 -0.0001662338 0.0000032287 0.0000013984 0.0000945559 0.0036145237 -0.0006705239 0.0000012997 0.0029433943 0.0000006794 0.0025346198
1413393893.50568 1.040533 1.612411 0.323939 0.599428 -0.614846 0.365455 0.359295 0.0003116050 -0.0000066445 -0.0001656025 0.0000033149 0.0000034545 0.0000936494 0.0035842664 -0.0006765983 0.0000013616 0.0029626770 0.0000007483 0.0025347297
1413393893.55566 1.062737 1.584600 0.331789 0.597112 -0.615711 0.369239 0.357798 0.0003127862 -0.0000097231 -0.0001646542 0.0000034455 0.0000050675 0.0000922949 0.0035497326 -0.0006800458 0.0000014366 0.0029814600 0.0000008195 0.0025347817
1413393893.60566 1.084239 1.552750 0.339949 0.594625 -0.616404 0.373343 0.356485 0.0003141261 -0.0000128684 -0.0001635205 0.0000036441 0.0000066746 0.0000907151 0.0035085502 -0.0006796759 0.0000014449 0.0029993765 0.0000008534 0.0025347495
1413393893.65563 1.102880 1.516783 0.348141 0.593096 -0.618159 0.376061 0.353122 0.0003135780 -0.0000162342 -0.0001635838 0.0000039290 0.0000084765 0.0000909347 0.0034637308 -0.0006765804 0.0000014927 0.0030168446 0.0000008908 0.0025346585
1413393893.70561 1.118350 1.476224 0.357698 0.590768 -0.619928 0.379298 0.350451 0.0003135685 -0.0000196864 -0.0001631985 0.0000042823 0.0000102858 0.0000905184 0.0034135106 -0.0006693660 0.0000014129 0.0030314578 0.0000008733 0.0025342659
1413393893.75561 1.135345 1.432282 0.367207 0.587910 -0.620171 0.383608 0.350136 0.0003153396 -0.0000226878 -0.0001615866 0.0000046515 0.0000116932 0.0000883413 0.0033608795 -0.0006570824 0.0000013698 0.0030436631 0.0000008545 0.0025340565
1413393893.80562 1.150547 1.384655 0.378413 0.586012 -0.619255 0.386694 0.351541 0.0003177039 -0.0000237260 -0.0001597600 0.0000047643 0.0000120150 0.0000858256 0.0033066144 -0.0006437398 0.0000013985 0.0030573015 0.0000008534 0.0025337841
1413393893.85561 1.164811 1.333679 0.390718 0.582161 -0.616413 0.392032 0.356979 0.0003232313 -0.0000242820 -0.0001555440 0.0000047917 0.0000117754 0.0000802311 0.0032504174 -0.0006273138 0.0000014430 0.0030696037 0.0000008399 0.0025334752
1413393893.90561 1.175806 1.279685 0.403009 0.579548 -0.611581 0.397151 0.363818 0.0003295305 -0.0000232105 -0.0001506198 0.0000045742 0.0000106977 0.0000741077 0.0031934065 -0.0006086251 0.0000015115 0.0030812212 0.0000008313 0.0025331106
1413393893.95561 1.183989 1.224004 0.417034 0.575843 -0.606155 0.403369 0.371853 0.0003367524 -0.0000222617 -0.0001443698 0.0000043589 0.0000096343 0.0000670114 0.0031351081 -0.0005867608 0.0000015216 0.0030897612 0.0000007638 0.0025323970
1413393894.00561 1.192428 1.166002 0.428788 0.572964 -0.602405 0.407622 0.377711 0.0003416708 -0.0000216104 -0.0001397409 0.0000042294 0.0000089306 0.0000621808 0.0030798012 -0.0005627409 0.0000015079 0.0030960226 0.0000007248 0.0025319492
1413393894.05563 1.198864 1.106468 0.439938 0.571862 -0.598934 0.410533 0.381726 0.0003449819 -0.0000206043 -0.0001365178 0.0000040686 0.0000082514 0.0000589831 0.0030251996 -0.0005377279 0.0000014958 0.0031029152 0.0000006737 0.0025314724
1413393894.10563 1.204183 1.045936 0.451817 0.570466 -0.596969 0.412861 0.384373 0.0003473357 -0.0000203365 -0.0001340579 0.0000040144 0.0000079533 0.0000566449 0.0029722594 -0.0005107509 0.0000015552 0.0031077603 0.0000006235 0.0025311035
1413393894.15564 1.207360 0.984542 0.463896 0.569777 -0.596371 0.414567 0.384486 0.0003481120 -0.0000210373 -0.0001331079 0.0000040856 0.0000081630 0.0000557679 0.0029221038 -0.0004828431 0.0000015688 0.0031116415 0.0000005401 0.0025307882
1413393894.20564 1.208407 0.922440 0.476305 0.569314 -0.596206 0.416011 0.383868 0.0003483900 -0.0000220116 -0.0001326426 0.0000041979 0.0000085142 0.0000553460 0.0028740273 -0.0004534929 0.0000015422 0.0031133657 0.0000004164 0.0025305660
1413393894.25564 1.209111 0.859162 0.488757 0.568625 -0.596284 0.416833 0.383878 0.0003487100 -0.0000226285 -0.0001321905 0.0000042771 0.0000087157 0.0000549463 0.0028292066 -0.0004229456 0.0000015174 0.0031126998 0.0000002735 0.0025306676
1413393894.30565 1.208760 0.795267 0.500084 0.567508 -0.597000 0.418213 0.382914 0.0003487308 -0.0000242087 -0.0001318947 0.0000044924 0.0000093028 0.0000547088 0.0027868531 -0.0003919623 0.0000014491 0.0031121095 0.0000001173 0.0025307936
1413393894.35565 1.206650 0.730886 0.508141 0.567185 -0.596734 0.418784 0.383184 0.0003490989 -0.0000244246 -0.0001314552 0.0000045191 0.0000093497 0.0000543044 0.0027473948 -0.0003605291 0.0000012893 0.0031105151 -0.0000000691 0.0025308437
1413393894.40565 1.203425 0.665990 0.511441 0.567925 -0.595943 0.418095 0.384070 0.0003493109 -0.0000232814 -0.0001314285 0.0000043532 0.0000089167 0.0000542230 0.0027106953 -0.0003284284 0.0000010935 0.0031074025 -0.0000003100 0.0025307668
1413393894.45565 1.199092 0.600587 0.510020 0.568869 -0.594535 0.417280 0.385738 0.0003498904 -0.0000215046 -0.0001310917 0.0000041210 0.0000082111 0.0000538634 0.0026772066 -0.0002959951 0.0000009657 0.0031033970 -0.0000004863 0.0025307453
1413393894.50565 1.192596 0.535292 0.504785 0.569488 -0.592821 0.416929 0.387836 0.0003508507 -0.0000197360 -0.0001302891 0.0000039058 0.0000074816 0.0000530916 0.0026466296 -0.0002632487 0.0000009089 0.0030982709 -0.0000006732 0.0025305192
1413393894.55565 1.185202 0.469324 0.497075 0.569846 -0.590716 0.416243 0.391245 0.0003522812 -0.0000172697 -0.0001290025 0.0000036380 0.0000064687 0.0000519071 0.0026196422 -0.0002304161 0.0000007909 0.0030910579 -0.0000008226 0.0025302078
1413393894.60564 1.176947 0.403376 0.487074 0.570889 -0.589053 0.414944 0.393603 0.0003529189 -0.0000148784 -0.0001285608 0.0000034135 0.0000055585 0.0000514670 0.0025959447 -0.0001976283 0.0000007213 0.0030830873 -0.0000009764 0.0025297969
1413393894.65564 1.167325 0.337301 0.476106 0.571114 -0.586912 0.414820 0.396595 0.0003543024 -0.0000128591 -0.0001271458 0.0000032498 0.0000047476 0.0000502254 0.0025757071 -0.0001650783 0.0000006647 0.0030744197 -0.0000010817 0.0025293646
1413393894.70564 1.157833 0.271261 0.464938 0.571354 -0.585464 0.414546 0.398670 0.0003551695 -0.0000113842 -0.0001262463 0.0000031473 0.0000041765 0.0000494447 0.0025591571 -0.0001330774 0.0000007026 0.0030647074 -0.0000011711 0.0025290049
1413393894.75564 1.148019 0.205617 0.454276 0.571873 -0.583668 0.414809 0.400283 0.0003560228 -0.0000100981 -0.0001253118 0.0000030668 0.0000036850 0.0000486471 0.0025459708 -0.0001016437 0.0000007689 0.0030553768 -0.0000012499 0.0025285564
1413393894.80563 1.136703 0.139815 0.444879 0.572091 -0.583411 0.415388 0.399746 0.0003560399 -0.0000103942 -0.0001252635 0.0000030851 0.0000037946 0.0000485961 0.0025365000 -0.0000709888 0.0000007656 0.0030458511 -0.0000013495 0.0025282455
1413393894.85563 1.124775 0.073970 0.436689 0.571795 -0.582147 0.416517 0.400835 0.0003570036 -0.0000101166 -0.0001240899 0.0000030685 0.0000036572 0.0000476345 0.0025303983 -0.0000407162 0.0000007779 0.0030352309 -0.0000014536 0.0025279586
1413393894.90563 1.112590 0.007411 0.430585 0.571567 -0.579855 0.418133 0.402794 0.0003585872 -0.0000093003 -0.0001221540 0.0000030242 0.0000033099 0.0000460873 0.0025279110 -0.0000111185 0.0000007989 0.0030247021 -0.0000016255 0.0025277745
1413393894.95562 1.099825 -0.058653 0.424622 0.570407 -0.576768 0.420613 0.406274 0.0003611217 -0.0000083333 -0.0001189107 0.0000029755 0.0000028842 0.0000435932 0.0025288930 0.0000181794 0.0000008469 0.0030138864 -0.0000017973 0.0025276149
