# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403636625.16357 -0.052466 0.033915 0.054786 0.647105 -0.526000 0.406360 0.373430 0.0003522724 0.0000214384 -0.0001433479 0.0000078687 -0.0000076315 0.0000666228 0.0025192950 0.0000009998 0.0000009184 0.0025189121 0.0000025358 0.0025116744
1403636625.21362 -0.049776 0.035337 0.069266 0.644967 -0.527443 0.409302 0.371878 0.0003525220 0.0000187904 -0.0001428151 0.0000077511 -0.0000063984 0.0000664840 0.0025203235 0.0000010418 0.0000011693 0.0025182617 0.0000022913 0.0025111784
1403636625.26343 -0.045896 0.035652 0.083921 0.641768 -0.527975 0.413324 0.372209 0.0003544701 0.0000163760 -0.0001401404 0.0000077085 -0.0000051355 0.0000643302 0.0025218693 0.0000008776 0.0000014555 0.0025178552 0.0000019908 0.0025107120
1403636625.31185 -0.045556 0.035799 0.094623 0.636816 -0.529047 0.418680 0.373204 0.0003523492 0.0000138941 -0.0001370571 0.0000064418 -0.0000053749 0.0000605189 0.0025202940 0.0000005198 0.0000009723 0.0025171349 0.0000017343 0.0025099641
1403636625.36247 -0.042450 0.034301 0.101071 0.635425 -0.528700 0.421481 0.372914 0.0003544981 0.0000112961 -0.0001343933 0.0000063062 -0.0000042335 0.0000581167 0.0025213368 0.0000005612 0.0000011629 0.0025172458 0.0000015074 0.0025096068
1403636625.41308 -0.040482 0.031370 0.101988 0.636215 -0.529283 0.421312 0.370926 0.0003528658 0.0000108015 -0.0001353756 0.0000062893 -0.0000040385 0.0000589546 0.0025220586 0.0000003410 0.0000013922 0.0025172996 0.0000012922 0.0025093053
1403636625.46281 -0.039862 0.027580 0.098688 0.638159 -0.530008 0.419929 0.368110 0.0003500010 0.0000105284 -0.0001375760 0.0000062307 -0.0000039398 0.0000608326 0.0025223410 -0.0000001916 0.0000016581 0.0025174226 0.0000011162 0.0025091461
1403636625.51265 -0.038946 0.023137 0.093288 0.638993 -0.530537 0.419683 0.366177 0.0003481316 0.0000097367 -0.0001388393 0.0000060803 -0.0000035819 0.0000618392 0.0025223614 -0.0000009889 0.0000019141 0.0025174273 0.0000009930 0.0025091072
1403636625.56285 -0.036509 0.017432 0.088531 0.640004 -0.530374 0.419227 0.365169 0.0003468239 0.0000096723 -0.0001396778 0.0000059590 -0.0000035162 0.0000625129 0.0025224740 -0.0000020441 0.0000021204 0.0025173264 0.0000008511 0.0025091335
1403636625.61315 -0.033726 0.011443 0.086420 0.640658 -0.529515 0.419238 0.365254 0.0003462961 0.0000101936 -0.0001398371 0.0000058526 -0.0000037074 0.0000625858 0.0025227412 -0.0000031014 0.0000022474 0.0025171833 0.0000007338 0.0025091372
1403636625.66346 -0.033383 0.007023 0.087439 0.640158 -0.528040 0.421123 0.366097 0.0003468873 0.0000104107 -0.0001389110 0.0000056482 -0.0000038049 0.0000615969 0.0025226846 -0.0000037946 0.0000022174 0.0025167830 0.0000007170 0.0025090628
1403636625.71310 -0.030652 0.000663 0.092702 0.638637 -0.526422 0.424568 0.367102 0.0003489535 0.0000093556 -0.0001365948 0.0000054359 -0.0000033085 0.0000593388 0.0025229947 -0.0000046002 0.0000021222 0.0025167847 0.0000007488 0.0025089186
1403636625.76308 -0.025366 -0.008326 0.102957 0.636597 -0.524214 0.427858 0.369974 0.0003521151 0.0000094293 -0.0001330812 0.0000054127 -0.0000032067 0.0000561585 0.0025243313 -0.0000055555 0.0000022257 0.0025172605 0.0000005534 0.0025089679
1403636625.81280 -0.021706 -0.016823 0.115328 0.634133 -0.521915 0.432242 0.372352 0.0003544813 0.0000087374 -0.0001298853 0.0000051985 -0.0000029420 0.0000533081 0.0025231324 -0.0000050367 0.0000022888 0.0025164826 0.0000003720 0.0025089040
1403636625.86244 -0.024995 -0.021760 0.131537 0.631210 -0.518929 0.438960 0.373631 0.0003569562 0.0000073003 -0.0001258815 0.0000049059 -0.0000024916 0.0000498253 0.0025198990 -0.0000041172 0.0000015143 0.0025158820 0.0000007897 0.0025086544
1403636625.91242 -0.024501 -0.026325 0.150768 0.628921 -0.517429 0.443359 0.374377 0.0003589918 0.0000052493 -0.0001229014 0.0000047022 -0.0000017624 0.0000473927 0.0025187935 -0.0000036703 0.0000012463 0.0025152868 0.0000010798 0.0025085616
1403636625.96251 -0.021155 -0.033224 0.173974 0.627418 -0.516311 0.446196 0.375071 0.0003607968 0.0000041253 -0.0001204177 0.0000046888 -0.0000013381 0.0000455118 0.0025192187 -0.0000039391 0.0000013390 0.0025157781 0.0000009160 0.0025086670
1403636626.01280 -0.015882 -0.040565 0.197156 0.625987 -0.515624 0.448482 0.375681 0.0003621084 0.0000032517 -0.0001186635 0.0000046969 -0.0000010097 0.0000442373 0.0025204627 -0.0000045837 0.0000013616 0.0025164977 0.0000007844 0.0025087968
1403636626.06298 -0.011282 -0.047061 0.219572 0.623789 -0.516718 0.452027 0.373579 0.0003629310 -0.0000000386 -0.0001175690 0.0000046942 0.0000000968 0.0000434683 0.0025218158 -0.0000052623 0.0000013943 0.0025173439 0.0000006521 0.0025089532
1403636626.11315 -0.007530 -0.052840 0.241068 0.621513 -0.518490 0.455704 0.370436 0.0003633228 -0.0000041577 -0.0001168867 0.0000047669 0.0000014485 0.0000430038 0.0025227605 -0.0000058068 0.0000014942 0.0025182621 0.0000004940 0.0025091515
1403636626.16334 -0.003509 -0.058538 0.261344 0.619070 -0.520364 0.459236 0.367527 0.0003637426 -0.0000082774 -0.0001160801 0.0000049361 0.0000027845 0.0000424836 0.0025244841 -0.0000066212 0.0000014941 0.0025194032 0.0000003661 0.0025094232
1403636626.21348 -0.002481 -0.064321 0.280175 0.617059 -0.522054 0.462379 0.364559 0.0003638092 -0.0000118719 -0.0001155218 0.0000051486 0.0000039368 0.0000420733 0.0025238971 -0.0000068097 0.0000018406 0.0025202621 0.0000002076 0.0025096783
1403636626.26354 -0.000205 -0.069985 0.295417 0.615825 -0.523076 0.464151 0.362926 0.0003638698 -0.0000142446 -0.0001151540 0.0000053340 0.0000047071 0.0000418639 0.0025256150 -0.0000077890 0.0000018973 0.0025213615 0.0000001066 0.0025100579
1403636626.31386 -0.005276 -0.071815 0.306117 0.615230 -0.523159 0.465710 0.361815 0.0003638346 -0.0000151966 -0.0001149970 0.0000054065 0.0000050097 0.0000417372 0.0025255122 -0.0000079595 0.0000019189 0.0025216190 0.0000000586 0.0025103995
1403636626.36389 -0.004361 -0.079768 0.314892 0.615167 -0.523353 0.465547 0.361852 0.0003639911 -0.0000156439 -0.0001146019 0.0000053624 0.0000051426 0.0000414194 0.0025246240 -0.0000076896 0.0000014815 0.0025201231 0.0000005743 0.0025107470
1403636626.41396 -0.006528 -0.083897 0.319224 0.615548 -0.522245 0.465348 0.363058 0.0003641527 -0.0000144924 -0.0001144449 0.0000052590 0.0000047363 0.0000412692 0.0025240812 -0.0000070454 0.0000014005 0.0025201725 0.0000005386 0.0025112124
1403636626.46399 -0.009515 -0.087901 0.321728 0.616376 -0.520443 0.464582 0.365216 0.0003647248 -0.0000123812 -0.0001138614 0.0000051157 0.0000040351 0.0000408437 0.0025247584 -0.0000074894 0.0000013451 0.0025210483 0.0000004448 0.0025117491
1403636626.51410 -0.013673 -0.093444 0.326199 0.616412 -0.517507 0.464973 0.368813 0.0003659337 -0.0000099435 -0.0001118000 0.0000048664 0.0000030935 0.0000392871 0.0025178899 -0.0000028952 0.0000017286 0.0025173436 0.0000005850 0.0025113868
1403636626.56424 -0.017056 -0.097982 0.327735 0.616592 -0.514057 0.465286 0.372919 0.0003675644 -0.0000070780 -0.0001095542 0.0000047266 0.0000021520 0.0000377569 0.0025182254 -0.0000029566 0.0000016595 0.0025172982 0.0000005410 0.0025116176
1403636626.61428 -0.019999 -0.103094 0.330648 0.616964 -0.510691 0.465646 0.376462 0.0003690120 -0.0000043853 -0.0001074227 0.0000045962 0.0000013090 0.0000363047 0.0025174595 -0.0000027709 0.0000007568 0.0025158228 0.0000014218 0.0025102143
1403636626.66449 -0.024013 -0.105680 0.330238 0.617442 -0.507693 0.465909 0.379396 0.0003700450 -0.0000019549 -0.0001058387 0.0000045291 0.0000005685 0.0000352710 0.0025175277 -0.0000025132 0.0000007068 0.0025151757 0.0000013962 0.0025100044
1403636626.71435 -0.028182 -0.107118 0.329826 0.618683 -0.506743 0.465294 0.379399 0.0003698104 -0.0000010504 -0.0001061952 0.0000044993 0.0000002965 0.0000354834 0.0025174060 -0.0000024663 0.0000006001 0.0025148950 0.0000014958 0.0025099998
1403636626.76429 -0.031655 -0.109654 0.328323 0.620720 -0.506720 0.463863 0.377853 0.0003687426 -0.0000007125 -0.0001078236 0.0000044570 0.0000001819 0.0000365047 0.0025170087 -0.0000022530 0.0000005379 0.0025140933 0.0000015822 0.0025099402
1403636626.81426 -0.036097 -0.108995 0.325652 0.622667 -0.507078 0.462314 0.376064 0.0003673780 -0.0000004871 -0.0001098601 0.0000044352 0.0000001103 0.0000378302 0.0025169034 -0.0000023371 0.0000004839 0.0025137660 0.0000016362 0.0025099051
1403636626.86418 -0.040975 -0.106832 0.321696 0.624968 -0.507855 0.460119 0.373883 0.0003656436 -0.0000002658 -0.0001123737 0.0000044156 0.0000000404 0.0000395224 0.0025164945 -0.0000024697 0.0000004395 0.0025135000 0.0000016829 0.0025098927
1403636626.91422 -0.045766 -0.103834 0.316993 0.627326 -0.508901 0.457537 0.371675 0.0003637135 -0.0000000151 -0.0001150742 0.0000043931 -0.0000000441 0.0000414044 0.0025159927 -0.0000026297 0.0000004159 0.0025133081 0.0000017203 0.0025098638
1403636626.96420 -0.050939 -0.099869 0.311363 0.629898 -0.510225 0.454166 0.369637 0.0003614203 0.0000005998 -0.0001181645 0.0000043736 -0.0000002533 0.0000436436 0.0025153936 -0.0000028043 0.0000004017 0.0025131471 0.0000017849 0.0025098157
1403636627.01428 -0.055826 -0.095642 0.305360 0.632163 -0.511507 0.451277 0.367532 0.0003593004 0.0000008799 -0.0001209132 0.0000043540 -0.0000003594 0.0000457154 0.0025148410 -0.0000029317 0.0000003885 0.0025131388 0.0000017959 0.0025097835
1403636627.06427 -0.060517 -0.091159 0.299955 0.634059 -0.512931 0.448440 0.365749 0.0003572822 0.0000011311 -0.0001234384 0.0000043390 -0.0000004607 0.0000476828 0.0025143407 -0.0000030320 0.0000003928 0.0025131968 0.0000018167 0.0025097645
1403636627.11435 -0.064930 -0.086784 0.296361 0.636431 -0.514475 0.445369 0.363203 0.0003547973 0.0000012413 -0.0001264528 0.0000043237 -0.0000005167 0.0000501234 0.0025138798 -0.0000031255 0.0000003816 0.0025132910 0.0000018071 0.0025097330
1403636627.16417 -0.068886 -0.083267 0.296257 0.635923 -0.514012 0.446328 0.363572 0.0003554510 0.0000010474 -0.0001256346 0.0000042954 -0.0000004515 0.0000494311 0.0025134898 -0.0000032209 0.0000003588 0.0025134118 0.0000017766 0.0025096794
1403636627.21389 -0.072240 -0.079604 0.299001 0.635206 -0.512644 0.447483 0.365333 0.0003567146 0.0000015989 -0.0001240500 0.0000042748 -0.0000006491 0.0000481189 0.0025131490 -0.0000033191 0.0000003216 0.0025135285 0.0000017540 0.0025096232
1403636627.26363 -0.075924 -0.076968 0.304610 0.633681 -0.510925 0.449789 0.367551 0.0003585876 0.0000020234 -0.0001216637 0.0000042658 -0.0000007865 0.0000462132 0.0025129210 -0.0000033901 0.0000002981 0.0025136744 0.0000017511 0.0025096245
1403636627.31355 -0.079374 -0.073856 0.312341 0.632159 -0.509824 0.452453 0.368429 0.0003601305 0.0000013670 -0.0001196562 0.0000042462 -0.0000005555 0.0000446501 0.0025126820 -0.0000034447 0.0000002761 0.0025138697 0.0000017604 0.0025096331
1403636627.36349 -0.082768 -0.071079 0.321972 0.631345 -0.509653 0.453631 0.368614 0.0003607355 0.0000008205 -0.0001188512 0.0000042316 -0.0000003738 0.0000440247 0.0025124834 -0.0000034891 0.0000002568 0.0025140806 0.0000017758 0.0025096544
1403636627.41352 -0.086279 -0.066929 0.332803 0.631061 -0.509708 0.454263 0.368245 0.0003608639 0.0000002394 -0.0001186728 0.0000042172 -0.0000001875 0.0000438627 0.0025121867 -0.0000035175 0.0000002332 0.0025142610 0.0000018188 0.0025096011
1403636627.46345 -0.090737 -0.063629 0.346669 0.629850 -0.510287 0.455335 0.368194 0.0003613357 -0.0000005558 -0.0001180323 0.0000042132 0.0000000743 0.0000433819 0.0025120011 -0.0000034671 0.0000002450 0.0025145673 0.0000018232 0.0025096833
1403636627.51351 -0.095448 -0.060736 0.359447 0.628761 -0.512667 0.454540 0.367729 0.0003607532 -0.0000015555 -0.0001187982 0.0000042155 0.0000004063 0.0000439442 0.0025118770 -0.0000034899 0.0000002356 0.0025149772 0.0000018438 0.0025097518
1403636627.56350 -0.100732 -0.057651 0.369096 0.626930 -0.515734 0.453156 0.368275 0.0003602906 -0.0000022830 -0.0001193961 0.0000042234 0.0000006506 0.0000443867 0.0025117698 -0.0000034967 0.0000002391 0.0025154743 0.0000018696 0.0025098370
1403636627.61346 -0.106473 -0.053991 0.374062 0.625206 -0.519052 0.450777 0.369463 0.0003596255 -0.0000024188 -0.0001202635 0.0000042278 0.0000007013 0.0000450428 0.0025116751 -0.0000034846 0.0000002442 0.0025160577 0.0000019029 0.0025099510
1403636627.66349 -0.112231 -0.050010 0.374459 0.624641 -0.522485 0.447448 0.369626 0.0003581512 -0.0000023370 -0.0001221638 0.0000042295 0.0000006873 0.0000465113 0.0025115564 -0.0000034389 0.0000002458 0.0025166648 0.0000019485 0.0025100745
1403636627.71344 -0.118615 -0.045684 0.370935 0.624350 -0.527130 0.442504 0.369474 0.0003557922 -0.0000020599 -0.0001251144 0.0000042294 0.0000006114 0.0000488674 0.0025114339 -0.0000033743 0.0000002494 0.0025173381 0.0000020137 0.0025102135
1403636627.76340 -0.125557 -0.041832 0.365189 0.624154 -0.532721 0.436292 0.369174 0.0003527300 -0.0000016124 -0.0001287803 0.0000042281 0.0000004713 0.0000519264 0.0025113312 -0.0000033440 0.0000002636 0.0025181087 0.0000020954 0.0025103607
1403636627.81331 -0.132548 -0.038847 0.358416 0.623499 -0.538340 0.430073 0.369427 0.0003498309 -0.0000010166 -0.0001320923 0.0000042256 0.0000002604 0.0000548193 0.0025112676 -0.0000033640 0.0000002907 0.0025189253 0.0000021875 0.0025105070
1403636627.86331 -0.140174 -0.036300 0.351288 0.622325 -0.544267 0.423697 0.370089 0.0003469951 -0.0000003529 -0.0001351929 0.0000042216 0.0000000061 0.0000576459 0.0025112537 -0.0000034367 0.0000003343 0.0025198034 0.0000022709 0.0025106281
1403636627.91334 -0.147574 -0.034418 0.345287 0.621757 -0.549208 0.417840 0.370402 0.0003442513 0.0000004518 -0.0001380691 0.0000042191 -0.0000003208 0.0000603786 0.0025112821 -0.0000035455 0.0000003769 0.0025207624 0.0000023835 0.0025107747
1403636627.96340 -0.154793 -0.034014 0.341558 0.620753 -0.552616 0.413576 0.371801 0.0003427530 0.0000015239 -0.0001395855 0.0000042197 -0.0000007694 0.0000618607 0.0025113596 -0.0000037313 0.0000004353 0.0025217374 0.0000025029 0.0025109054
1403636628.01350 -0.162003 -0.035138 0.340309 0.619219 -0.555210 0.410707 0.373670 0.0003421204 0.0000023601 -0.0001402118 0.0000042318 -0.0000011220 0.0000624818 0.0025116377 -0.0000039987 0.0000004797 0.0025228688 0.0000026002 0.0025110909
1403636628.06374 -0.168425 -0.038881 0.342738 0.616600 -0.556302 0.410560 0.376527 0.0003433588 0.0000026809 -0.0001389650 0.0000042343 -0.0000012427 0.0000612380 0.0025120162 -0.0000044290 0.0000005187 0.0025240687 0.0000027100 0.0025112618
1403636628.11402 -0.174305 -0.043853 0.349503 0.612267 -0.555766 0.413564 0.381076 0.0003469467 0.0000025184 -0.0001352355 0.0000042136 -0.0000011376 0.0000576487 0.0025123292 -0.0000049196 0.0000006068 0.0025252396 0.0000028715 0.0025113405
1403636628.16425 -0.177869 -0.051160 0.358441 0.606713 -0.554443 0.418878 0.386050 0.0003517378 0.0000014367 -0.0001299444 0.0000041465 -0.0000006789 0.0000528587 0.0025124085 -0.0000053979 0.0000006234 0.0025260846 0.0000031574 0.0025114055
1403636628.21439 -0.181346 -0.058687 0.368087 0.601388 -0.553192 0.424387 0.390138 0.0003559408 -0.0000001825 -0.0001249647 0.0000040992 -0.0000000821 0.0000486609 0.0025126947 -0.0000058726 0.0000005900 0.0025266738 0.0000033523 0.0025115412
1403636628.26440 -0.185024 -0.065916 0.378765 0.596490 -0.553391 0.429438 0.391843 0.0003588246 -0.0000029920 -0.0001213069 0.0000040898 0.0000008693 0.0000457509 0.0025130084 -0.0000063342 0.0000005894 0.0025272565 0.0000034769 0.0025116748
1403636628.31439 -0.189082 -0.072407 0.390592 0.592426 -0.554194 0.434131 0.391702 0.0003607231 -0.0000064644 -0.0001186903 0.0000041488 0.0000019899 0.0000437576 0.0025133040 -0.0000067773 0.0000005941 0.0025279564 0.0000035631 0.0025118061
1403636628.36432 -0.193514 -0.078466 0.403044 0.590369 -0.555022 0.436369 0.391149 0.0003614143 -0.0000085770 -0.0001176390 0.0000042035 0.0000026541 0.0000429729 0.0025136208 -0.0000072582 0.0000005930 0.0025288097 0.0000036127 0.0025119198
1403636628.41429 -0.198413 -0.084470 0.414772 0.589146 -0.556094 0.437664 0.390021 0.0003614604 -0.0000103695 -0.0001174443 0.0000042617 0.0000032305 0.0000428235 0.0025139357 -0.0000077437 0.0000005818 0.0025297116 0.0000036074 0.0025119889
1403636628.46416 -0.204061 -0.089737 0.426228 0.588670 -0.556709 0.438448 0.388982 0.0003613271 -0.0000115335 -0.0001175270 0.0000043019 0.0000036092 0.0000428741 0.0025143253 -0.0000083540 0.0000005145 0.0025307121 0.0000035480 0.0025119581
1403636628.51414 -0.210712 -0.094947 0.435093 0.588655 -0.557234 0.438956 0.387678 0.0003609696 -0.0000124842 -0.0001179244 0.0000043367 0.0000039346 0.0000431591 0.0025147145 -0.0000089312 0.0000004780 0.0025319753 0.0000035744 0.0025120808
1403636628.56414 -0.218518 -0.099151 0.442560 0.588638 -0.557830 0.439441 0.386294 0.0003605099 -0.0000135479 -0.0001184356 0.0000043952 0.0000043043 0.0000435333 0.0025151624 -0.0000096249 0.0000004185 0.0025334979 0.0000036155 0.0025122196
1403636628.61413 -0.226991 -0.102980 0.448467 0.588988 -0.557955 0.440108 0.384817 0.0003601692 -0.0000144279 -0.0001187980 0.0000044397 0.0000046105 0.0000437940 0.0025155251 -0.0000103116 0.0000003338 0.0025352621 0.0000036432 0.0025123448
1403636628.66412 -0.236532 -0.106634 0.452777 0.589350 -0.557634 0.440370 0.384429 0.0003601335 -0.0000145028 -0.0001188483 0.0000044115 0.0000046298 0.0000438031 0.0025158103 -0.0000110852 0.0000001728 0.0025372121 0.0000036220 0.0025123977
1403636628.71410 -0.247120 -0.110021 0.455850 0.590005 -0.557263 0.438724 0.385842 0.0003601187 -0.0000128915 -0.0001190648 0.0000042587 0.0000040969 0.0000439242 0.0025161854 -0.0000118867 0.0000000880 0.0025395307 0.0000036689 0.0025125446
1403636628.76406 -0.258888 -0.112933 0.457077 0.591194 -0.558278 0.434409 0.387433 0.0003590130 -0.0000103444 -0.0001207739 0.0000040620 0.0000033014 0.0000451732 0.0025165240 -0.0000126935 0.0000000029 0.0025421175 0.0000037342 0.0025127135
1403636628.81404 -0.271485 -0.115720 0.456707 0.592369 -0.560302 0.428682 0.389091 0.0003572694 -0.0000074917 -0.0001232227 0.0000038838 0.0000023906 0.0000470328 0.0025168656 -0.0000135504 -0.0000000853 0.0025449652 0.0000038175 0.0025128859
1403636628.86401 -0.284675 -0.118696 0.455678 0.593276 -0.563154 0.422776 0.390055 0.0003550864 -0.0000051854 -0.0001260500 0.0000037645 0.0000016387 0.0000492640 0.0025172374 -0.0000144806 -0.0000001741 0.0025480235 0.0000039050 0.0025130866
1403636628.91401 -0.297955 -0.121714 0.456271 0.593807 -0.566340 0.417372 0.390452 0.0003527852 -0.0000036284 -0.0001288575 0.0000036912 0.0000011160 0.0000515709 0.0025177191 -0.0000155555 -0.0000002639 0.0025512888 0.0000039975 0.0025132924
1403636628.96403 -0.311210 -0.123688 0.458691 0.594245 -0.568899 0.412983 0.390733 0.0003509010 -0.0000022380 -0.0001310762 0.0000036223 0.0000006357 0.0000534223 0.0025179606 -0.0000163953 -0.0000003563 0.0025545129 0.0000040689 0.0025135021
1403636629.01402 -0.324752 -0.125070 0.462942 0.594013 -0.571591 0.409818 0.390488 0.0003492776 -0.0000017747 -0.0001329176 0.0000035878 0.0000004750 0.0000550158 0.0025182081 -0.0000171996 -0.0000004448 0.0025580185 0.0000041659 0.0025137334
1403636629.06402 -0.339138 -0.127329 0.469271 0.592914 -0.574058 0.407856 0.390594 0.0003484729 -0.0000016323 -0.0001338289 0.0000035516 0.0000004560 0.0000557334 0.0025184274 -0.0000180298 -0.0000005572 0.0025614206 0.0000041158 0.0025139245
1403636629.11399 -0.353067 -0.127804 0.477676 0.591945 -0.575490 0.405758 0.392140 0.0003481099 -0.0000010969 -0.0001342406 0.0000035469 0.0000002496 0.0000560981 0.0025189835 -0.0000190898 -0.0000006055 0.0025657652 0.0000041918 0.0025142270
1403636629.16399 -0.367456 -0.129052 0.485535 0.589355 -0.578374 0.403976 0.393634 0.0003479714 -0.0000012375 -0.0001344020 0.0000035464 0.0000003046 0.0000562263 0.0025194299 -0.0000199641 -0.0000006515 0.0025702114 0.0000042702 0.0025145451
1403636629.21397 -0.382351 -0.131357 0.492394 0.585546 -0.581361 0.402537 0.396382 0.0003485621 -0.0000013610 -0.0001337700 0.0000035445 0.0000003470 0.0000556228 0.0025200027 -0.0000210306 -0.0000006998 0.0025749564 0.0000043474 0.0025148674
1403636629.26397 -0.397285 -0.133851 0.498541 0.581535 -0.583936 0.401776 0.399264 0.0003494972 -0.0000017902 -0.0001327461 0.0000035435 0.0000004995 0.0000546791 0.0025206847 -0.0000222687 -0.0000007439 0.0025800056 0.0000044458 0.0025151926
1403636629.31395 -0.412274 -0.137045 0.503335 0.576944 -0.586547 0.402220 0.401642 0.0003507520 -0.0000031173 -0.0001313281 0.0000035581 0.0000009838 0.0000533993 0.0025214055 -0.0000235894 -0.0000007844 0.0025853375 0.0000045537 0.0025155242
1403636629.36394 -0.427176 -0.141079 0.506832 0.572622 -0.588890 0.403301 0.403311 0.0003519855 -0.0000048639 -0.0001298794 0.0000035902 0.0000016102 0.0000521183 0.0025221787 -0.0000250525 -0.0000008226 0.0025909022 0.0000046746 0.0025158412
1403636629.41392 -0.442748 -0.145974 0.509292 0.567469 -0.591444 0.405949 0.404201 0.0003534671 -0.0000078302 -0.0001280191 0.0000036855 0.0000026565 0.0000505147 0.0025230103 -0.0000266981 -0.0000008500 0.0025967039 0.0000048243 0.0025161093
1403636629.46395 -0.458354 -0.150914 0.509968 0.561116 -0.594752 0.408184 0.405961 0.0003550647 -0.0000111772 -0.0001258696 0.0000038571 0.0000037888 0.0000487227 0.0025239840 -0.0000286331 -0.0000008798 0.0026032392 0.0000049908 0.0025164017
1403636629.51395 -0.474657 -0.155993 0.508944 0.554964 -0.599065 0.408802 0.407451 0.0003557917 -0.0000140303 -0.0001247098 0.0000040514 0.0000047476 0.0000477764 0.0025249459 -0.0000306116 -0.0000009260 0.0026100218 0.0000051869 0.0025166994
1403636629.56398 -0.491660 -0.161443 0.505997 0.549897 -0.604444 0.406816 0.408365 0.0003552034 -0.0000159160 -0.0001252227 0.0000042016 0.0000054434 0.0000481823 0.0025259761 -0.0000327821 -0.0000009802 0.0026174066 0.0000054123 0.0025170043
1403636629.61401 -0.510132 -0.166815 0.500918 0.546129 -0.610391 0.401222 0.410106 0.0003535312 -0.0000155752 -0.0001272959 0.0000041666 0.0000054395 0.0000498630 0.0025271655 -0.0000351457 -0.0000010444 0.0026254961 0.0000056978 0.0025174415
