# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715894.08441 0.025202 0.015907 0.032461 0.555074 -0.603898 0.385898 0.422236 0.0003658445 0.0000048484 -0.0001287971 0.0000149306 -0.0000007508 0.0000535541 0.0025493650 0.0000047173 0.0000200330 0.0025665461 0.0000246939 0.0025871582
1403715894.13453 0.030435 0.021018 0.039758 0.557061 -0.604292 0.381676 0.422891 0.0003643230 0.0000071648 -0.0001308083 0.0000146326 -0.0000017328 0.0000547792 0.0025508557 0.0000039535 0.0000203648 0.0025622696 0.0000236669 0.0025890228
1403715894.18448 0.036152 0.025574 0.049433 0.558062 -0.600900 0.378708 0.429030 0.0003657492 0.0000119057 -0.0001289427 0.0000142878 -0.0000034536 0.0000528224 0.0025524869 0.0000029516 0.0000202594 0.0025592193 0.0000218624 0.0025898438
1403715894.23459 0.042097 0.028080 0.058058 0.557874 -0.596445 0.377648 0.436362 0.0003664689 0.0000154803 -0.0001255615 0.0000122146 -0.0000046716 0.0000497874 0.0025510245 0.0000004570 0.0000157563 0.0025561843 0.0000174944 0.0025801425
1403715894.28452 0.051959 0.031982 0.075154 0.558372 -0.592122 0.374648 0.444130 0.0003666082 0.0000204030 -0.0001215573 0.0000114064 -0.0000062408 0.0000465853 0.0025490960 0.0000002910 0.0000127719 0.0025528070 0.0000151002 0.0025753915
1403715894.33439 0.060585 0.035166 0.094050 0.559922 -0.588912 0.371799 0.448817 0.0003670093 0.0000255277 -0.0001198474 0.0000111576 -0.0000077705 0.0000453834 0.0025503436 -0.0000001805 0.0000127019 0.0025510547 0.0000129802 0.0025728684
1403715894.38421 0.070532 0.037947 0.111855 0.560544 -0.586566 0.369835 0.452718 0.0003671433 0.0000288966 -0.0001187682 0.0000112284 -0.0000088068 0.0000446204 0.0025519086 -0.0000006970 0.0000130869 0.0025491807 0.0000107776 0.0025725810
1403715894.43387 0.077728 0.043208 0.129914 0.561918 -0.586114 0.367775 0.453278 0.0003639870 0.0000308222 -0.0001184411 0.0000096219 -0.0000095718 0.0000443934 0.0025467194 -0.0000013628 0.0000133051 0.0025460434 0.0000078501 0.0025619087
1403715894.48356 0.091938 0.046888 0.144864 0.562329 -0.588366 0.365917 0.451349 0.0003616643 0.0000300896 -0.0001212881 0.0000092788 -0.0000097177 0.0000464317 0.0025470851 -0.0000026031 0.0000129989 0.0025447333 0.0000055553 0.0025598472
1403715894.53327 0.108443 0.050987 0.158559 0.562717 -0.592137 0.364155 0.447341 0.0003593654 0.0000279329 -0.0001244755 0.0000086867 -0.0000093589 0.0000487776 0.0025476755 -0.0000040780 0.0000125390 0.0025444030 0.0000030199 0.0025569839
1403715894.58314 0.126492 0.054647 0.171575 0.563127 -0.595169 0.362085 0.444473 0.0003571823 0.0000267303 -0.0001272281 0.0000082638 -0.0000092580 0.0000509114 0.0025484378 -0.0000055939 0.0000120136 0.0025447738 0.0000005206 0.0025537698
1403715894.63319 0.146084 0.057587 0.184966 0.563225 -0.598025 0.361061 0.441338 0.0003553793 0.0000249582 -0.0001295311 0.0000077378 -0.0000088824 0.0000527692 0.0025489938 -0.0000069127 0.0000112647 0.0025457089 -0.0000019119 0.0025498016
1403715894.68327 0.166617 0.059533 0.196612 0.562742 -0.601505 0.361375 0.436945 0.0003536162 0.0000218287 -0.0001321210 0.0000071459 -0.0000079689 0.0000549141 0.0025501748 -0.0000082744 0.0000110927 0.0025475877 -0.0000039453 0.0025468615
1403715894.73349 0.187949 0.059655 0.209330 0.561316 -0.603337 0.363308 0.434646 0.0003535258 0.0000190551 -0.0001326929 0.0000066888 -0.0000069785 0.0000553378 0.0025513734 -0.0000094802 0.0000109921 0.0025501743 -0.0000056351 0.0025444757
1403715894.78372 0.209769 0.059117 0.221998 0.558884 -0.604626 0.366763 0.433082 0.0003544132 0.0000157519 -0.0001321659 0.0000062558 -0.0000057112 0.0000547870 0.0025523577 -0.0000104123 0.0000108299 0.0025533632 -0.0000069334 0.0025425746
1403715894.83369 0.233780 0.057126 0.237094 0.556415 -0.604962 0.370231 0.432841 0.0003560729 0.0000130824 -0.0001306079 0.0000059454 -0.0000046568 0.0000533527 0.0025533334 -0.0000112889 0.0000106281 0.0025571555 -0.0000080110 0.0025409444
1403715894.88355 0.264102 0.054325 0.251808 0.554403 -0.604389 0.372716 0.434089 0.0003576861 0.0000114369 -0.0001288320 0.0000057389 -0.0000039983 0.0000517874 0.0025537269 -0.0000120751 0.0000105217 0.0025619705 -0.0000089037 0.0025393417
1403715894.93349 0.290508 0.049838 0.266798 0.552793 -0.603450 0.374767 0.435681 0.0003591162 0.0000114988 -0.0001270508 0.0000057038 -0.0000039559 0.0000503003 0.0025541544 -0.0000127784 0.0000104491 0.0025690071 -0.0000095291 0.0025386212
1403715894.98343 0.317736 0.044975 0.282202 0.551379 -0.603043 0.376588 0.436464 0.0003602182 0.0000106063 -0.0001257478 0.0000056157 -0.0000035932 0.0000492172 0.0025545118 -0.0000130369 0.0000104587 0.0025757573 -0.0000101434 0.0025381537
1403715895.03338 0.346024 0.039199 0.298428 0.550318 -0.603084 0.377706 0.436781 0.0003607163 0.0000098916 -0.0001250231 0.0000054876 -0.0000033312 0.0000486190 0.0025542887 -0.0000129539 0.0000106274 0.0025830975 -0.0000103386 0.0025369306
1403715895.08337 0.372955 0.034410 0.313418 0.550178 -0.602839 0.377362 0.437592 0.0003608024 0.0000104359 -0.0001248537 0.0000054785 -0.0000035208 0.0000484697 0.0025545811 -0.0000128428 0.0000108922 0.0025916775 -0.0000108118 0.0025367504
1403715895.13331 0.401925 0.030344 0.328599 0.549511 -0.603526 0.378198 0.436762 0.0003607685 0.0000091320 -0.0001249335 0.0000053564 -0.0000030745 0.0000485037 0.0025547389 -0.0000127551 0.0000111164 0.0026004181 -0.0000111927 0.0025364380
1403715895.18329 0.430255 0.025934 0.342905 0.548962 -0.604188 0.378595 0.436192 0.0003606149 0.0000084517 -0.0001251672 0.0000052764 -0.0000028502 0.0000486640 0.0025549088 -0.0000127187 0.0000113432 0.0026105698 -0.0000114363 0.0025361870
1403715895.23324 0.459488 0.021327 0.357666 0.548293 -0.605382 0.379127 0.434914 0.0003603259 0.0000070729 -0.0001256030 0.0000051675 -0.0000023849 0.0000489837 0.0025548979 -0.0000125557 0.0000115181 0.0026211270 -0.0000115350 0.0025358087
1403715895.28323 0.486180 0.017635 0.371982 0.548164 -0.605345 0.379379 0.434909 0.0003603245 0.0000070177 -0.0001255492 0.0000051083 -0.0000023683 0.0000489213 0.0025543594 -0.0000122679 0.0000118242 0.0026325341 -0.0000114025 0.0025352653
1403715895.33324 0.512676 0.014220 0.384186 0.547962 -0.605618 0.379577 0.434609 0.0003601629 0.0000067008 -0.0001258019 0.0000050666 -0.0000022729 0.0000491018 0.0025543122 -0.0000119153 0.0000118558 0.0026438920 -0.0000114946 0.0025351473
1403715895.38325 0.538740 0.011179 0.395735 0.547758 -0.605459 0.379832 0.434867 0.0003603693 0.0000066973 -0.0001255914 0.0000050347 -0.0000022780 0.0000489088 0.0025540488 -0.0000115711 0.0000116806 0.0026557811 -0.0000114144 0.0025348089
1403715895.43327 0.565430 0.008129 0.407475 0.547634 -0.605421 0.379725 0.435168 0.0003605164 0.0000068140 -0.0001254550 0.0000050065 -0.0000023274 0.0000487759 0.0025535425 -0.0000112948 0.0000112924 0.0026679269 -0.0000111604 0.0025342404
1403715895.48328 0.592384 0.004904 0.419639 0.547741 -0.606019 0.379467 0.434426 0.0003601326 0.0000064821 -0.0001260140 0.0000049614 -0.0000022315 0.0000492025 0.0025529963 -0.0000108951 0.0000109219 0.0026807044 -0.0000106923 0.0025335636
1403715895.53326 0.617368 0.001782 0.431375 0.547851 -0.606159 0.379436 0.434119 0.0003599732 0.0000064194 -0.0001262350 0.0000049229 -0.0000022212 0.0000493598 0.0025519843 -0.0000103469 0.0000103271 0.0026938285 -0.0000099287 0.0025325744
1403715895.58325 0.642906 -0.001076 0.443479 0.547650 -0.607231 0.379281 0.433007 0.0003594490 0.0000056671 -0.0001270007 0.0000048895 -0.0000019746 0.0000499635 0.0025516024 -0.0000097097 0.0000099715 0.0027069655 -0.0000096570 0.0025324254
1403715895.63324 0.667214 -0.003973 0.454210 0.547611 -0.606661 0.379273 0.433862 0.0003598153 0.0000062192 -0.0001266060 0.0000048941 -0.0000021681 0.0000496266 0.0025513013 -0.0000088706 0.0000096478 0.0027207394 -0.0000092206 0.0025322513
1403715895.68332 0.690459 -0.006898 0.463982 0.547615 -0.606957 0.379065 0.433625 0.0003596698 0.0000061168 -0.0001268826 0.0000048875 -0.0000021390 0.0000498363 0.0025510037 -0.0000080890 0.0000093414 0.0027343700 -0.0000088840 0.0025321849
1403715895.73334 0.713650 -0.009729 0.473878 0.547397 -0.607451 0.379208 0.433083 0.0003595412 0.0000056348 -0.0001271536 0.0000048664 -0.0000019736 0.0000500402 0.0025506144 -0.0000072934 0.0000089416 0.0027477539 -0.0000084468 0.0025320116
1403715895.78337 0.738869 -0.013513 0.484173 0.547252 -0.607870 0.378989 0.432871 0.0003594600 0.0000053935 -0.0001273487 0.0000048545 -0.0000018915 0.0000501852 0.0025502354 -0.0000064820 0.0000085504 0.0027614865 -0.0000079988 0.0025318568
1403715895.83335 0.763681 -0.016903 0.494641 0.547139 -0.607937 0.379064 0.432853 0.0003595005 0.0000053091 -0.0001273744 0.0000048449 -0.0000018613 0.0000501936 0.0025499625 -0.0000051650 0.0000082411 0.0027767113 -0.0000074873 0.0025317565
1403715895.88336 0.787122 -0.020064 0.504452 0.547598 -0.607784 0.378785 0.432732 0.0003593315 0.0000055574 -0.0001276012 0.0000048458 -0.0000019550 0.0000503748 0.0025497905 -0.0000039065 0.0000080136 0.0027921037 -0.0000069904 0.0025318191
1403715895.93338 0.812513 -0.023143 0.514906 0.547112 -0.607808 0.379534 0.432657 0.0003596469 0.0000050135 -0.0001273294 0.0000048323 -0.0000017542 0.0000501385 0.0025500208 -0.0000027976 0.0000078918 0.0028076182 -0.0000067102 0.0025321006
1403715895.98336 0.837096 -0.025813 0.524546 0.546313 -0.608823 0.380446 0.431437 0.0003595434 0.0000035821 -0.0001275985 0.0000047992 -0.0000012441 0.0000503436 0.0025503811 -0.0000017808 0.0000078045 0.0028248039 -0.0000063824 0.0025323844
1403715896.03335 0.862709 -0.030548 0.534600 0.545784 -0.609699 0.381038 0.430346 0.0003594001 0.0000023347 -0.0001278474 0.0000047616 -0.0000007985 0.0000505284 0.0025505939 -0.0000006497 0.0000077216 0.0028410437 -0.0000057719 0.0025324175
1403715896.08329 0.886402 -0.033298 0.542415 0.544642 -0.610972 0.382997 0.428242 0.0003591881 -0.0000000815 -0.0001282120 0.0000047501 0.0000000735 0.0000508172 0.0025510822 0.0000013888 0.0000077379 0.0028594301 -0.0000054885 0.0025328021
1403715896.13327 0.910345 -0.035198 0.548077 0.543145 -0.612816 0.385286 0.425446 0.0003587958 -0.0000033850 -0.0001286803 0.0000047786 0.0000012764 0.0000512011 0.0025514237 0.0000027236 0.0000077164 0.0028762015 -0.0000050199 0.0025329562
1403715896.18333 0.933113 -0.038449 0.553627 0.540514 -0.614523 0.388962 0.422984 0.0003591873 -0.0000073816 -0.0001281092 0.0000049049 0.0000027140 0.0000507298 0.0025517883 0.0000036463 0.0000076008 0.0028940533 -0.0000047775 0.0025330557
1403715896.23333 0.954615 -0.041948 0.556597 0.536682 -0.617301 0.394035 0.419104 0.0003592302 -0.0000134093 -0.0001276031 0.0000052584 0.0000048725 0.0000503470 0.0025520857 0.0000051862 0.0000074102 0.0029108115 -0.0000044966 0.0025328328
1403715896.28326 0.975739 -0.044577 0.562807 0.531606 -0.619538 0.401124 0.415534 0.0003600137 -0.0000203657 -0.0001257217 0.0000059218 0.0000072546 0.0000488960 0.0025524323 0.0000068334 0.0000072115 0.0029266990 -0.0000043089 0.0025325016
1403715896.33329 0.994657 -0.047062 0.569555 0.526039 -0.622335 0.408717 0.411014 0.0003602039 -0.0000283178 -0.0001239050 0.0000070148 0.0000099190 0.0000475848 0.0025527714 0.0000081727 0.0000069569 0.0029423097 -0.0000041533 0.0025321511
1403715896.38330 1.011720 -0.047850 0.575886 0.521364 -0.624922 0.415284 0.406438 0.0003597186 -0.0000354886 -0.0001226143 0.0000083120 0.0000123072 0.0000467340 0.0025531062 0.0000093208 0.0000067774 0.0029560015 -0.0000040217 0.0025319206
1403715896.43330 1.025831 -0.048423 0.583463 0.517733 -0.626383 0.420216 0.403752 0.0003596647 -0.0000403601 -0.0001210991 0.0000093542 0.0000138210 0.0000456849 0.0025532620 0.0000098042 0.0000065874 0.0029676593 -0.0000038474 0.0025317029
1403715896.48332 1.036478 -0.047982 0.590971 0.514053 -0.628081 0.425367 0.400408 0.0003591768 -0.0000457209 -0.0001197386 0.0000106639 0.0000154979 0.0000447987 0.0025532793 0.0000101009 0.0000063405 0.0029770198 -0.0000036380 0.0025314983
1403715896.53332 1.044088 -0.045431 0.599463 0.511256 -0.628286 0.429597 0.399150 0.0003595191 -0.0000490988 -0.0001178552 0.0000115598 0.0000163641 0.0000434716 0.0025529585 0.0000098783 0.0000059670 0.0029828133 -0.0000033761 0.0025311511
1403715896.58333 1.049271 -0.042566 0.608393 0.507936 -0.628451 0.434243 0.398100 0.0003599838 -0.0000528446 -0.0001155082 0.0000126267 0.0000172385 0.0000418486 0.0025523975 0.0000086023 0.0000054908 0.0029859460 -0.0000031358 0.0025307222
1403715896.63335 1.050198 -0.035514 0.618105 0.505445 -0.627772 0.437962 0.398268 0.0003607568 -0.0000550810 -0.0001131621 0.0000132773 0.0000175636 0.0000402036 0.0025510498 0.0000072188 0.0000048067 0.0029858703 -0.0000026818 0.0025298213
1403715896.68334 1.047099 -0.029860 0.628440 0.503716 -0.627177 0.440623 0.398460 0.0003614864 -0.0000566132 -0.0001112810 0.0000137430 0.0000177115 0.0000389005 0.0025503737 0.0000035670 0.0000043849 0.0029831476 -0.0000025855 0.0025293348
1403715896.73334 1.041610 -0.023021 0.637433 0.502505 -0.627180 0.442887 0.397475 0.0003613475 -0.0000585577 -0.0001103226 0.0000143749 0.0000181626 0.0000382591 0.0025490002 0.0000004606 0.0000038160 0.0029770881 -0.0000023302 0.0025286976
1403715896.78330 1.032694 -0.015200 0.648260 0.502748 -0.628500 0.443418 0.394477 0.0003598430 -0.0000599954 -0.0001115427 0.0000148987 0.0000188798 0.0000390971 0.0025477031 -0.0000031381 0.0000034643 0.0029688425 -0.0000022032 0.0025284314
1403715896.83325 1.020001 -0.006416 0.659296 0.503085 -0.630640 0.444052 0.389894 0.0003573775 -0.0000623868 -0.0001134533 0.0000158013 0.0000200875 0.0000404876 0.0025463815 -0.0000070240 0.0000031547 0.0029578222 -0.0000021158 0.0025283247
1403715896.88326 1.003939 0.003653 0.670244 0.502661 -0.632998 0.444965 0.385554 0.0003549252 -0.0000651799 -0.0001149764 0.0000168988 0.0000214009 0.0000416724 0.0025452976 -0.0000112011 0.0000028446 0.0029436195 -0.0000020568 0.0025282679
1403715896.93326 0.983363 0.014332 0.681124 0.501387 -0.635960 0.447117 0.379807 0.0003518476 -0.0000693435 -0.0001163295 0.0000186217 0.0000232190 0.0000428422 0.0025444899 -0.0000156008 0.0000025216 0.0029271913 -0.0000020766 0.0025282517
1403715896.98326 0.958101 0.025800 0.692113 0.499065 -0.639389 0.450398 0.373172 0.0003482538 -0.0000747979 -0.0001172452 0.0000210553 0.0000254839 0.0000438003 0.0025439150 -0.0000199041 0.0000021564 0.0029071354 -0.0000021487 0.0025281688
1403715897.03328 0.928355 0.037687 0.703337 0.496279 -0.642919 0.453827 0.366610 0.0003444898 -0.0000803707 -0.0001178632 0.0000237778 0.0000278124 0.0000445953 0.0025434839 -0.0000239771 0.0000017240 0.0028835317 -0.0000021926 0.0025279470
1403715897.08319 0.893434 0.046419 0.714132 0.493973 -0.645765 0.456175 0.361776 0.0003412716 -0.0000844959 -0.0001183051 0.0000259390 0.0000295808 0.0000451459 0.0025426263 -0.0000267357 0.0000013333 0.0028552541 -0.0000024457 0.0025273073
1403715897.13329 0.851141 0.057803 0.726418 0.492843 -0.646883 0.457199 0.360024 0.0003401537 -0.0000859981 -0.0001183704 0.0000267823 0.0000302216 0.0000452888 0.0025427249 -0.0000288995 0.0000009387 0.0028265975 -0.0000024764 0.0025270521
1403715897.18332 0.802699 0.069612 0.739876 0.492882 -0.646918 0.456852 0.360348 0.0003401744 -0.0000855987 -0.0001184621 0.0000265846 0.0000300988 0.0000453040 0.0025430265 -0.0000313435 0.0000005438 0.0027941327 -0.0000025961 0.0025267001
1403715897.23335 0.750042 0.082516 0.753413 0.496340 -0.645597 0.452603 0.363320 0.0003412973 -0.0000814134 -0.0001198654 0.0000244416 0.0000288674 0.0000461046 0.0025432538 -0.0000331653 0.0000000825 0.0027598787 -0.0000027272 0.0025262182
1403715897.28340 0.691052 0.095024 0.765665 0.502756 -0.641965 0.444781 0.370523 0.0003444338 -0.0000726620 -0.0001216186 0.0000203030 0.0000258986 0.0000469260 0.0025439368 -0.0000345987 -0.0000002170 0.0027259057 -0.0000029210 0.0025259399
1403715897.33344 0.628600 0.106492 0.778055 0.511447 -0.637195 0.433875 0.379680 0.0003477011 -0.0000604832 -0.0001241505 0.0000154395 0.0000217928 0.0000482920 0.0025443344 -0.0000348914 -0.0000004639 0.0026918188 -0.0000031409 0.0025256378
1403715897.38348 0.563178 0.117862 0.790090 0.521214 -0.631216 0.421176 0.390528 0.0003507066 -0.0000460378 -0.0001264786 0.0000109119 0.0000167478 0.0000495616 0.0025444617 -0.0000340529 -0.0000007798 0.0026598215 -0.0000033190 0.0025252698
1403715897.43349 0.496826 0.128114 0.801778 0.528529 -0.627455 0.410661 0.397888 0.0003514634 -0.0000350645 -0.0001287570 0.0000083430 0.0000129533 0.0000511091 0.0025444438 -0.0000324231 -0.0000010553 0.0026308022 -0.0000035555 0.0025249401
1403715897.48346 0.427454 0.139289 0.813282 0.533498 -0.623705 0.403424 0.404501 0.0003524477 -0.0000264736 -0.0001293764 0.0000068233 0.0000097959 0.0000514084 0.0025445386 -0.0000299242 -0.0000012924 0.0026054993 -0.0000038189 0.0025246322
1403715897.53344 0.356088 0.150219 0.824607 0.537340 -0.621213 0.398093 0.408511 0.0003525253 -0.0000204509 -0.0001301223 0.0000060197 0.0000076074 0.0000519275 0.0025451002 -0.0000269468 -0.0000015390 0.0025833748 -0.0000040986 0.0025243180
1403715897.58343 0.284261 0.160812 0.834817 0.538079 -0.621042 0.396581 0.409270 0.0003521791 -0.0000192176 -0.0001304871 0.0000058863 0.0000071803 0.0000522207 0.0025457968 -0.0000232621 -0.0000017854 0.0025649371 -0.0000043515 0.0025240496
1403715897.63339 0.211606 0.170846 0.845317 0.536315 -0.622535 0.398531 0.407418 0.0003517819 -0.0000217597 -0.0001303426 0.0000061899 0.0000081403 0.0000521339 0.0025466849 -0.0000190224 -0.0000020192 0.0025506967 -0.0000045893 0.0025238189
1403715897.68345 0.133320 0.184008 0.856749 0.534916 -0.623379 0.401366 0.405177 0.0003514503 -0.0000244284 -0.0001300362 0.0000065394 0.0000091334 0.0000519019 0.0025474679 -0.0000140863 -0.0000022165 0.0025404316 -0.0000048181 0.0025235784
1403715897.73346 0.058783 0.193451 0.866326 0.530831 -0.626310 0.406479 0.400911 0.0003507826 -0.0000307601 -0.0001293112 0.0000075421 0.0000114658 0.0000514066 0.0025492762 -0.0000083127 -0.0000024628 0.0025343251 -0.0000049629 0.0025234189
1403715897.78347 -0.017839 0.203029 0.875727 0.527829 -0.627711 0.410544 0.398534 0.0003506482 -0.0000349412 -0.0001282826 0.0000083269 0.0000129328 0.0000506190 0.0025506652 -0.0000021119 -0.0000027291 0.0025332753 -0.0000050358 0.0025233628
1403715897.83348 -0.095917 0.212897 0.884550 0.525360 -0.628053 0.413896 0.397789 0.0003511313 -0.0000377456 -0.0001268215 0.0000088988 0.0000137970 0.0000494402 0.0025524303 0.0000048260 -0.0000029757 0.0025369966 -0.0000050645 0.0025233646
1403715897.88347 -0.176181 0.222120 0.893390 0.523069 -0.627047 0.417210 0.398932 0.0003527171 -0.0000393270 -0.0001243650 0.0000092220 0.0000140333 0.0000474299 0.0025545472 0.0000124635 -0.0000031987 0.0025459100 -0.0000050701 0.0025234562
1403715897.93346 -0.257391 0.230779 0.902186 0.523986 -0.624158 0.416485 0.402995 0.0003547103 -0.0000364510 -0.0001227222 0.0000085615 0.0000127614 0.0000459917 0.0025566712 0.0000208017 -0.0000033459 0.0025601332 -0.0000049450 0.0025235285
1403715897.98350 -0.340542 0.239826 0.910098 0.524333 -0.621678 0.416564 0.406283 0.0003564747 -0.0000343613 -0.0001210341 0.0000081228 0.0000118027 0.0000445885 0.0025588107 0.0000296864 -0.0000034651 0.0025804962 -0.0000049842 0.0025237399
1403715898.03349 -0.425060 0.249592 0.917681 0.525053 -0.617176 0.416001 0.412741 0.0003596516 -0.0000300941 -0.0001179702 0.0000073186 0.0000099838 0.0000421412 0.0025613764 0.0000394544 -0.0000035165 0.0026070762 -0.0000050000 0.0025239256
1403715898.08347 -0.509226 0.259088 0.924700 0.524249 -0.612356 0.416345 0.420523 0.0003636031 -0.0000261047 -0.0001134499 0.0000066716 0.0000082377 0.0000387877 0.0025645071 0.0000500125 -0.0000034922 0.0026400250 -0.0000050912 0.0025241542
1403715898.13349 -0.595836 0.268682 0.932536 0.523154 -0.607985 0.415633 0.428850 0.0003672591 -0.0000214935 -0.0001090307 0.0000060543 0.0000064579 0.0000357073 0.0025676996 0.0000611001 -0.0000033692 0.0026786972 -0.0000052335 0.0025244324
1403715898.18349 -0.681474 0.279681 0.939834 0.520199 -0.605630 0.414991 0.436334 0.0003702372 -0.0000185185 -0.0001049536 0.0000057272 0.0000053240 0.0000330497 0.0025713639 0.0000731573 -0.0000032195 0.0027246727 -0.0000053970 0.0025248364
1403715898.23353 -0.765842 0.292341 0.945622 0.517711 -0.604705 0.411928 0.443421 0.0003721628 -0.0000148519 -0.0001024106 0.0000053908 0.0000041608 0.0000314456 0.0025754614 0.0000861899 -0.0000029292 0.0027755186 -0.0000055144 0.0025252809
1403715898.28356 -0.852440 0.305738 0.951207 0.515369 -0.606231 0.406987 0.448599 0.0003726676 -0.0000117826 -0.0001019801 0.0000051753 0.0000033122 0.0000311596 0.0025801016 0.0001006784 -0.0000026565 0.0028316775 -0.0000057711 0.0025259092
1403715898.33357 -0.938375 0.321908 0.955823 0.512572 -0.609577 0.400993 0.452648 0.0003722838 -0.0000094348 -0.0001028704 0.0000050448 0.0000027168 0.0000316761 0.0025851423 0.0001170074 -0.0000024013 0.0028950363 -0.0000060264 0.0025266899
1403715898.38357 -1.024852 0.340550 0.959142 0.509640 -0.614665 0.393968 0.455240 0.0003709498 -0.0000076629 -0.0001051976 0.0000049652 0.0000023116 0.0000330913 0.0025909520 0.0001353188 -0.0000022369 0.0029636284 -0.0000062611 0.0025275920
1403715898.43357 -1.114728 0.361821 0.961157 0.507115 -0.621400 0.385556 0.456117 0.0003683958 -0.0000062407 -0.0001092933 0.0000049108 0.0000020253 0.0000357036 0.0025976366 0.0001558339 -0.0000022231 0.0030383019 -0.0000063912 0.0025286223
1403715898.48354 -1.198324 0.381166 0.963200 0.503288 -0.629204 0.377401 0.456478 0.0003657154 -0.0000058668 -0.0001132951 0.0000048913 0.0000020350 0.0000383972 0.0026054236 0.0001795881 -0.0000023224 0.0031222397 -0.0000064790 0.0025296834
1403715898.53352 -1.281903 0.400808 0.964839 0.499810 -0.637269 0.368296 0.456547 0.0003624744 -0.0000049417 -0.0001178905 0.0000048529 0.0000018700 0.0000416726 0.0026130529 0.0002025224 -0.0000025385 0.0032058094 -0.0000064449 0.0025307513
1403715898.58352 -1.364341 0.418796 0.965288 0.495243 -0.644462 0.359953 0.458080 0.0003602198 -0.0000038347 -0.0001209479 0.0000048130 0.0000015931 0.0000439673 0.0026212886 0.0002267835 -0.0000028070 0.0032952153 -0.0000063293 0.0025319508
1403715898.63354 -1.446538 0.437011 0.964297 0.489907 -0.651897 0.351895 0.459555 0.0003579341 -0.0000031849 -0.0001239118 0.0000047857 0.0000014523 0.0000462873 0.0026293991 0.0002508611 -0.0000031170 0.0033889048 -0.0000061447 0.0025332497
1403715898.68355 -1.528022 0.456367 0.961103 0.482091 -0.656781 0.346532 0.464911 0.0003585801 -0.0000025368 -0.0001231299 0.0000047566 0.0000012619 0.0000456785 0.0026381450 0.0002763830 -0.0000034026 0.0034882318 -0.0000060464 0.0025347102
1403715898.73354 -1.608763 0.475693 0.955035 0.474087 -0.661555 0.341847 0.469816 0.0003592906 -0.0000025013 -0.0001222437 0.0000047270 0.0000012794 0.0000449948 0.0026476159 0.0003036204 -0.0000036493 0.0035915505 -0.0000059346 0.0025362691
